1577
0	99	314	355	420	487	609	696	826	932	956	1051	1073	1204	1289	
0	77	241	283	505	541	562	626	925	1191	1204	1275	1384	1540	1548	
0	270	290	328	407	547	771	870	903	910	1067	1163	1230	1351	1374	
0	76	154	219	245	360	446	565	599	691	742	757	782	908	910	
248	373	434	481	525	593	660	828	1014	1079	1134	1147	1284	1325	1403	
92	318	373	375	495	549	646	727	735	769	869	1008	1060	1339	1478	
0	176	270	302	351	455	481	752	772	869	937	1000	1044	1285	1371	
91	332	449	524	598	646	742	870	908	957	1051	1164	1227	1290	1371	
0	216	356	420	663	752	916	1073	1086	1163	1228	1285	1410	1470	1478	
0	177	248	599	712	834	920	964	978	1065	1067	1158	1230	1279	1499	
17	66	152	213	434	517	772	868	988	1093	1154	1223	1234	1320	1491	
0	66	213	430	499	622	712	745	964	1063	1161	1248	1299	1433	1466	
77	176	219	241	523	536	598	628	672	697	1083	1128	1185	1275	1314	
64	153	215	267	632	662	664	856	981	1161	1215	1342	1380	1470	1540	
132	205	267	323	344	418	428	474	476	525	541	599	636	648	727	
0	113	153	199	390	438	474	696	1004	1083	1134	1185	1325	1395	1460	
0	49	54	113	174	253	323	529	597	770	856	931	957	1008	1113	
205	230	262	312	372	457	521	677	868	921	1045	1172	1248	1314	1395	
49	157	199	248	312	356	446	454	521	593	698	809	913	956	1044	
0	19	72	152	241	262	467	523	613	663	697	799	826	931	1075	
