1912
19	105	345	406	527	534	679	821	878	966	1004	1100	1181	1219	1270	1388	1454	1612	1716	1760	
105	212	278	372	455	544	643	698	737	750	795	831	904	948	1013	1063	1269	1479	1550	1582	
0	90	133	179	344	415	534	589	642	722	821	966	1060	1171	1305	1425	1523	1594	1601	1675	
0	258	406	454	479	563	672	734	831	884	893	902	993	1053	1057	1147	1150	1185	1265	1331	
0	265	316	391	455	571	625	676	737	928	1069	1159	1208	1339	1398	1698	1719	1797	1799	1802	
0	42	89	149	310	348	458	555	583	586	642	771	824	889	967	1036	1181	1335	1416	1508	
0	52	415	505	558	589	740	807	982	1051	1137	1141	1246	1342	1419	1499	1594	1668	1828	1858	
0	25	72	316	332	415	477	480	561	694	762	924	1171	1229	1259	1281	1336	1421	1490	1567	
34	80	178	203	244	306	334	386	502	527	564	778	841	864	922	1036	1156	1258	1351	1759	
0	41	133	167	185	285	372	505	546	700	771	868	963	1229	1241	1258	1401	1526	1594	1663	
59	108	191	211	244	330	440	544	609	841	878	904	954	1127	1132	1151	1270	1368	1372	1550	
0	85	177	267	362	430	489	634	739	877	924	933	939	982	1012	1118	1149	1241	1412	1470	
85	178	265	420	496	551	579	625	660	709	741	763	837	901	1009	1063	1124	1253	1340	1413	
0	106	167	212	304	388	492	564	601	683	734	823	884	1044	1174	1331	1631	1698	1710	1805	
86	143	239	566	671	781	906	1119	1171	1342	1368	1459	1516	1546	1578	1719	1759	1770	1806	1825	
0	332	415	492	604	667	763	880	951	1004	1120	1340	1422	1454	1553	1594	1673	1675	1805	1828	
81	177	254	344	498	648	676	831	877	952	1051	1160	1342	1388	1470	1507	1668	1764	1806	1808	
90	180	304	395	420	479	537	601	676	698	807	901	942	1013	1077	1159	1263	1377	1421	1435	
0	59	278	348	489	502	537	609	683	739	824	876	967	1059	1172	1259	1428	1519	1636	1754	
0	72	176	179	254	285	372	438	505	539	558	588	679	732	926	954	1059	1143	1422	1567	
