1342
181	218	296	375	543	599	625	718	877	948	1058	1159	1208	1244	1329	
0	96	137	159	188	240	350	384	477	562	633	692	815	898	943	
0	75	251	322	375	425	465	551	632	692	749	815	873	1004	1096	
0	150	216	251	257	282	407	426	475	569	765	860	953	1004	1056	
0	96	135	210	308	339	396	465	596	719	782	786	797	847	942	
0	113	161	204	251	308	396	462	475	595	644	860	898	919	1018	
110	135	215	282	440	625	664	800	876	1038	1040	1130	1194	1210	1244	
0	23	53	75	384	604	676	765	860	902	1018	1117	1159	1189	1267	
137	238	297	542	613	664	719	766	847	873	919	942	1100	1172	1207	
83	110	129	206	452	507	574	656	675	869	1029	1172	1202	1293	1304	
0	67	188	322	324	407	426	506	543	601	675	725	860	1004	1053	
324	384	425	531	667	777	860	939	953	1022	1029	1032	1122	1130	1142	
23	115	214	230	375	517	691	864	869	930	960	1023	1040	1174	1268	
0	67	206	296	364	507	517	601	718	824	875	959	1130	1208	1292	
0	115	150	251	308	384	477	551	644	740	806	934	1029	1122	1268	
