1544
75	90	179	228	389	610	689	733	792	879	1037	1085	1153	1196	1207	
0	6	52	82	86	160	281	296	380	424	503	518	555	613	710	
69	147	270	331	414	566	667	921	1023	1100	1199	1203	1325	1407	1452	
93	180	244	335	438	593	709	863	1032	1085	1247	1322	1328	1417	1445	
0	78	85	169	355	839	950	1015	1037	1090	1092	1153	1193	1236	1378	
90	263	434	490	584	600	662	704	759	1176	1212	1280	1378	1418	1529	
78	229	341	389	390	466	498	544	636	689	759	1050	1125	1246	1328	
0	75	153	265	286	335	495	552	717	879	959	1000	1153	1398	1477	
0	151	240	328	337	467	586	662	713	1001	1050	1173	1204	1372	1452	
0	66	153	180	227	689	843	902	927	976	1082	1224	1296	1352	1434	
0	93	228	418	446	506	597	615	818	890	942	1015	1258	1317	1407	
276	355	424	438	467	481	552	610	671	751	818	888	1125	1153	1247	
198	351	418	447	582	633	753	775	783	943	1032	1068	1124	1313	1434	
0	64	170	227	323	425	498	602	662	810	859	1212	1253	1322	1359	
6	162	215	326	466	519	584	794	859	950	951	1061	1085	1153	1224	
0	105	138	169	302	380	440	465	521	607	608	625	665	689	765	
39	124	241	394	414	423	506	555	600	874	942	967	1079	1286	1292	
0	68	191	206	444	521	593	642	761	810	846	943	1153	1176	1313	
147	206	331	350	446	520	600	764	888	974	1057	1168	1311	1372	1480	
0	82	214	229	473	523	544	655	694	786	874	894	927	1057	1221	
