1337
50	220	324	429	524	641	771	851	916	985	1001	1072	1124	1208	1307	
0	37	125	224	323	524	644	682	724	822	888	988	1104	1172	1266	
0	87	133	183	293	383	462	537	574	670	737	834	1072	1124	1175	
0	94	112	166	174	246	278	354	406	520	634	740	810	891	939	
87	155	226	316	402	524	561	716	737	822	938	1068	1118	1195	1225	
0	109	155	184	256	262	293	391	441	580	584	670	703	736	940	
19	40	231	359	429	509	580	628	724	810	920	981	1118	1252	1266	
0	40	154	460	470	500	603	641	689	745	810	999	1072	1160	1210	
0	37	330	379	402	403	481	520	594	603	644	837	1036	1044	1194	
90	110	184	231	277	287	324	391	475	501	512	574	762	859	908	
14	36	85	118	120	144	243	526	594	615	676	846	959	1002	1041	
379	481	527	561	584	670	689	794	916	938	988	999	1072	1225	1253	
0	21	118	270	384	470	509	670	762	776	789	908	968	1072	1104	
21	125	220	272	493	526	548	644	834	973	985	1068	1105	1195	1254	
0	94	112	166	208	287	316	594	696	781	851	891	939	940	967	
