1555
18	43	252	341	457	633	792	919	978	992	1077	1123	1154	1345	1437	
0	67	482	555	596	802	859	936	978	1111	1213	1235	1346	1437	1539	
44	184	361	424	496	596	627	746	867	919	948	966	993	1138	1230	
0	99	339	434	493	504	650	783	880	925	1050	1068	1138	1211	1315	
0	99	280	339	410	457	496	711	775	787	839	878	920	985	1287	
136	184	275	298	300	360	458	544	547	668	706	758	814	894	1148	
66	141	225	275	412	459	558	625	738	744	860	972	1048	1077	1117	
0	59	106	203	209	255	339	556	638	656	727	797	957	1019	1084	
0	114	169	384	399	431	536	663	732	814	920	992	1098	1120	1191	
59	129	504	585	744	758	839	863	877	909	981	1048	1250	1269	1346	
0	84	129	225	278	313	412	506	927	978	1068	1132	1230	1345	1466	
0	95	170	189	282	356	451	636	836	878	1019	1045	1148	1254	1345	
0	39	147	160	189	315	408	638	659	893	941	993	1067	1249	1345	
0	356	400	408	473	641	694	787	811	903	993	1061	1207	1291	1406	
43	160	252	270	304	360	417	558	656	707	740	1041	1160	1213	1500	
67	327	361	403	544	695	830	880	952	989	1026	1046	1268	1287	1346	
370	439	521	610	694	721	866	909	1123	1232	1249	1295	1315	1413	1456	
0	104	191	278	339	483	522	645	734	783	963	1179	1292	1346	1390	
439	482	578	596	732	811	876	903	1089	1148	1184	1393	1406	1479	1508	
0	50	169	182	241	315	469	568	975	1084	1098	1138	1213	1292	1326	
