1446
73	173	242	405	462	552	605	643	787	913	927	946	1002	1071	1172	
0	120	277	337	431	474	547	651	731	835	913	1017	1195	1299	1384	
0	164	262	344	390	511	603	746	787	826	838	875	946	1055	1200	
18	68	69	206	278	324	422	513	660	781	870	951	974	1071	1363	
262	310	344	360	477	580	653	739	791	870	932	1132	1218	1279	1359	
0	79	347	469	510	596	816	838	917	1102	1172	1213	1227	1264	1384	
164	206	287	329	474	511	592	670	746	837	932	1002	1082	1116	1208	
68	188	221	270	337	390	410	462	541	592	721	762	780	1218	1295	
0	73	141	144	242	653	739	754	925	997	1017	1136	1195	1318	1381	
317	390	433	596	670	754	760	823	1031	1107	1158	1221	1263	1279	1342	
0	18	141	196	258	330	422	510	727	816	997	1055	1121	1221	1264	
0	109	278	484	546	654	727	921	962	1031	1071	1099	1171	1213	1295	
0	79	168	181	256	441	552	624	690	786	842	946	1025	1121	1171	
88	168	270	306	356	432	447	478	567	654	786	871	894	913	1270	
34	196	330	405	477	542	548	579	627	651	695	759	818	917	927	
