1829
0	541	603	635	720	788	869	978	1076	1196	1223	1290	1334	1400	1504	1577	1617	1624	1666	1807	
0	12	92	202	223	386	410	534	603	688	725	804	924	1033	1099	1144	1206	1331	1379	1706	
93	153	214	274	409	637	732	824	1115	1155	1181	1269	1299	1351	1439	1588	1656	1681	1682	1777	
85	162	223	265	330	482	657	741	774	782	843	869	1076	1167	1214	1439	1530	1621	1635	1712	
248	310	398	400	429	538	720	847	894	981	1034	1118	1239	1341	1448	1503	1537	1604	1635	1761	
162	184	276	356	603	612	669	713	742	811	894	1034	1155	1206	1310	1350	1421	1571	1625	1635	
0	129	216	261	323	390	415	497	613	664	727	751	802	882	894	911	956	1031	1120	1213	
0	10	92	295	337	364	419	497	508	511	621	699	742	992	1088	1089	1112	1223	1337	1505	
0	3	92	216	373	484	563	653	834	858	913	1076	1115	1254	1383	1448	1546	1573	1657	1814	
0	85	183	467	541	565	635	720	744	804	871	963	1022	1099	1196	1283	1312	1458	1504	1556	
0	66	230	322	377	440	463	571	613	707	802	895	956	1085	1088	1205	1233	1289	1310	1684	
322	398	463	686	802	894	939	981	1033	1085	1173	1270	1299	1331	1570	1595	1608	1635	1685	1792	
0	106	184	300	325	498	538	621	766	893	983	1074	1124	1156	1325	1393	1428	1530	1641	1684	
183	248	279	323	390	566	663	682	842	950	1099	1190	1239	1269	1333	1379	1488	1564	1641	1728	
14	106	203	348	390	429	446	612	825	842	927	1034	1167	1309	1407	1498	1595	1671	1742	1797	
0	37	153	261	265	337	368	400	498	542	653	669	802	862	950	970	1098	1250	1426	1498	
0	92	129	180	198	213	227	317	429	508	767	788	856	983	1074	1236	1293	1375	1484	1564	
0	50	276	295	673	674	680	695	725	811	928	1022	1165	1293	1407	1484	1546	1598	1605	1702	
37	161	196	220	307	325	390	560	599	741	895	982	1115	1171	1283	1290	1424	1498	1577	1728	
0	31	310	386	440	484	523	669	753	757	852	939	963	1031	1172	1254	1255	1267	1327	1383	
