3603
0	93	139	222	337	414	430	504	536	587
0	133	261	395	467	537	623	640	728	767
0	93	299	442	528	581	679	728	860	938
44	185	454	581	743	837	919	1056	1124	1195
204	250	530	606	622	640	758	1012	1124	1273
0	224	414	519	654	669	767	812	850	864
104	205	264	571	635	831	915	938	1093	1174
163	213	615	669	733	817	915	983	1132	1263
92	640	817	900	963	1140	1210	1313	1390	1489
41	193	274	317	447	467	536	623	684	1157
259	446	626	720	782	960	992	1033	1110	1232
140	287	389	658	825	1179	1303	1326	1400	1579
315	546	646	751	857	907	992	1072	1110	1197
74	373	608	907	962	1264	1353	1386	1632	1647
431	537	808	952	1021	1176	1326	1371	1504	1639
0	441	657	989	1034	1390	1485	1647	1710	1727
828	951	1038	1099	1183	1312	1552	1667	1817	1905
755	880	971	1067	1228	1375	1421	1752	1915	1997
299	1050	1095	1233	1278	1371	1480	1592	1696	1727
791	943	1007	1079	1271	1468	1587	1679	1843	1986
744	891	972	1142	1236	1507	1610	1725	1851	1932
1007	1190	1335	1408	1418	1539	1852	2008	2075	2168
1270	1304	1353	1388	1419	1903	2041	2100	2268	2379
865	1114	1190	1300	1388	1535	1622	1793	1942	2034
382	1095	1336	1466	1506	1705	1849	1930	2059	2165
1047	1098	1316	1410	1505	1567	2034	2110	2168	2179
138	537	1104	1505	1546	2110	2193	2362	2432	2447
1174	1529	1653	1668	1793	1936	2022	2142	2193	2207
1269	1418	1489	1566	1693	1922	2030	2213	2251	2310
587	1498	1570	1588	1766	1818	1841	2251	2432	2515
1155	1571	1635	1676	1743	1841	2282	2401	2436	2533
901	1596	1633	1664	1807	1815	2338	2416	2527	2617
1376	1527	1562	1815	2006	2030	2347	2521	2617	2685
1652	1761	1814	1882	2006	2438	2518	2533	2652	2698
1543	1911	2030	2098	2178	2310	2434	2495	2571	2616
1576	2093	2258	2282	2354	2694	2708	2787	2868	2983
1467	1591	1748	1878	2140	2488	2565	2708	2779	2846
1684	1792	1935	2207	2271	2586	2666	2690	2826	2917
1654	1753	1955	2271	2313	2329	2626	2751	2866	2920
1122	2032	2120	2136	2219	2221	2231	2338	2687	2917
2114	2219	2329	2414	2485	2593	2690	3022	3062	3132
1698	2282	2414	2582	2666	2778	2838	2870	3062	3081
1738	2327	2337	2485	2666	2819	2917	2926	2991	3081
1807	1882	1909	2296	2337	2736	2788	2926	2965	3168
2394	2578	2619	2654	2756	2774	2957	3191	3229	3280
1621	2436	2499	2532	2619	2939	2995	3037	3229	3280
1781	2499	2588	2774	2865	3243	3336	3358	3389	3458
1217	2588	2632	2865	2899	3292	3378	3403	3502	3569
1780	2622	2729	2755	2836	3037	3133	3212	3358	3434
1259	2715	2899	2915	3013	3133	3167	3378	3502	3569
