2552
0	107	153	251	252	303	480	555	641	756	826	875	946	1042	1172
0	71	156	159	251	265	328	356	494	555	646	767	895	1003	1047
0	90	166	201	357	406	422	514	519	638	640	766	826	878	967
0	264	359	419	496	543	567	596	698	782	850	883	1025	1029	1070
76	140	213	284	365	407	543	680	725	795	850	938	1023	1111	1190
0	71	164	208	354	496	612	656	742	827	883	908	938	1112	1248
0	94	201	303	433	514	676	794	956	1014	1088	1142	1229	1268	1365
0	104	179	181	267	406	494	524	612	863	937	1027	1142	1244	1264
0	169	265	357	451	548	612	905	1002	1075	1158	1365	1443	1504	1535
0	75	286	532	559	682	1070	1238	1314	1433	1476	1611	1737	1825	1924
40	124	132	274	573	596	637	686	696	706	725	773	969	1074	1177
179	382	480	612	626	735	737	913	1053	1159	1250	1349	1452	1521	1689
95	148	322	451	559	612	684	712	795	884	1018	1104	1171	1229	1439
0	148	213	661	756	949	1032	1137	1144	1156	1251	1291	1319	1375	1377
0	75	210	241	646	725	827	854	1040	1152	1317	1377	1419	1528	1603
59	140	337	395	584	592	719	1104	1174	1349	1431	1485	1551	1622	1646
387	407	696	768	1158	1213	1218	1363	1415	1485	1580	1679	1701	1762	1856
51	112	503	524	585	611	699	797	831	916	1014	1147	1156	1210	1288
0	80	83	156	626	682	826	903	1036	1088	1163	1264	1361	1514	1568
0	1	111	313	836	1029	1061	1194	1346	1452	1493	1506	1646	1671	1737
284	328	735	903	1007	1161	1682	1692	1707	1782	1850	1924	2014	2109	2185
166	290	392	490	640	774	1155	1256	1311	1401	1568	1653	1692	1752	1825
1	239	365	957	996	1023	1061	1192	1247	1334	1433	1478	1701	1764	1906
417	996	1144	1289	1476	1545	1752	1851	1930	2014	2185	2283	2324	2361	2373
310	387	410	516	867	938	1150	1244	1476	1575	1615	1762	1816	1882	1959
83	347	458	494	555	931	1003	1388	1396	1545	1605	1646	1662	1747	1816
0	87	146	231	812	1261	1403	1452	1535	1546	1595	1850	1906	1949	1983
419	864	1097	1486	1595	1662	1677	1707	1822	1826	1877	1900	1949	2012	2109
239	253	1044	1605	1851	1959	1960	2012	2108	2183	2219	2337	2411	2425	2504
999	1070	1314	1403	1473	1551	1977	2108	2172	2183	2196	2239	2337	2369	2425
