1515
0	83	129	236	292	356	436	517	591	642	674	710	802	867	955
0	40	108	187	277	420	525	591	693	776	901	969	1051	1089	1188
0	46	121	211	286	409	467	598	633	692	820	844	969	1017	1115
0	85	216	322	445	475	556	640	678	717	761	820	901	931	1044
0	85	212	248	436	678	712	726	774	880	993	1002	1089	1184	1211
0	28	80	165	174	209	286	512	637	710	766	864	945	1017	1195
46	108	167	278	360	382	398	513	598	674	844	880	1072	1171	1215
0	49	129	190	277	318	374	633	712	801	887	940	1024	1123	1188
0	77	262	532	601	607	662	761	853	887	914	969	1051	1056	1218
67	152	225	280	356	445	517	596	610	802	872	1007	1011	1029	1124
0	40	48	154	159	160	211	280	360	450	525	572	720	767	783
83	161	244	292	467	523	712	801	1002	1219	1316	1332	1379	1400	1495
0	152	174	187	248	347	412	453	551	712	835	979	985	1019	1029
0	14	80	103	202	209	215	361	457	511	884	1184	1185	1189	1271
89	146	212	216	330	412	462	485	601	762	864	1024	1316	1379	1395
