1709
0	109	142	229	255	345	402	409	531	635	643	662	718	815	896
0	79	161	201	328	414	487	583	673	843	979	1067	1181	1260	1345
0	201	299	388	434	513	617	712	753	832	854	855	926	967	1099
0	50	51	91	163	244	264	326	381	583	650	753	776	832	994
50	88	124	140	219	255	328	414	476	555	617	757	855	899	989
0	79	299	393	460	546	635	650	760	826	896	931	1025	1028	1198
163	205	244	286	371	451	476	625	701	749	1050	1080	1160	1209	1301
65	204	229	278	398	451	471	523	554	663	711	749	767	921	967
205	345	413	436	605	673	687	702	1044	1157	1177	1266	1325	1393	1456
393	555	698	790	881	895	901	937	1080	1177	1228	1301	1393	1409	1472
423	441	595	662	687	895	987	1151	1220	1325	1408	1466	1501	1580	1623
0	140	278	366	534	559	632	650	712	844	926	1007	1044	1228	1310
0	80	183	196	301	441	523	595	661	781	854	954	1003	1099	1149
103	408	498	639	778	854	869	900	1067	1154	1209	1258	1281	1310	1348
34	109	154	229	301	366	372	388	412	507	598	689	987	1086	1096
