1775
0	96	208	297	357	385	462	489	560	578	637	680	700	712	843
0	32	113	253	354	409	484	544	617	640	684	776	849	854	926
0	78	171	234	313	323	389	544	715	739	765	803	872	901	1004
0	113	202	270	332	386	409	504	539	617	640	659	730	776	843
32	78	174	185	226	323	386	484	533	576	739	766	872	967	1060
0	171	262	354	467	560	596	663	766	858	906	919	986	1105	1171
0	90	174	386	462	566	633	715	809	821	919	1004	1081	1171	1224
90	169	270	385	477	574	613	730	858	863	907	990	1049	1109	1240
96	123	279	312	401	467	504	596	663	703	1101	1156	1240	1294	1356
0	63	122	169	299	319	356	420	455	480	772	849	926	990	1041
0	259	312	318	328	379	480	603	712	747	854	953	1053	1109	1125
0	115	126	202	262	297	522	953	1085	1151	1200	1240	1274	1354	1424
0	31	200	323	348	489	680	872	997	1012	1053	1151	1284	1300	1381
5	719	809	817	907	986	1062	1141	1356	1424	1523	1547	1570	1662	1753
31	252	633	740	798	933	1012	1215	1243	1307	1370	1450	1473	1566	1621
