1582
0	52	72	155	205	206	278	368	443	470	488	539	647	657	713
0	110	242	248	326	412	522	583	663	737	773	842	891	965	1001
0	62	195	269	340	435	464	488	522	611	694	795	863	1017	1116
0	10	62	155	234	326	387	395	443	465	570	591	632	694	807
0	83	135	205	368	387	415	512	677	706	787	847	938	1019	1073
0	52	83	181	279	356	395	439	500	539	754	842	999	1071	1162
10	175	275	435	512	619	624	671	723	818	841	938	1066	1172	1257
3	28	110	181	196	283	333	449	591	647	784	841	857	891	1013
0	89	120	142	269	415	463	522	585	614	891	939	975	1147	1208
83	134	206	275	470	532	614	719	890	905	930	1208	1306	1361	1467
0	44	532	585	673	698	773	890	1001	1071	1112	1129	1183	1246	1247
111	170	192	238	248	320	356	486	570	678	939	1018	1108	1167	1209
0	545	625	657	787	839	847	974	1001	1221	1267	1293	1344	1387	1467
170	242	320	349	625	749	847	890	1082	1172	1259	1342	1498	1514	1576
0	135	196	263	375	385	541	564	587	761	807	842	1257	1350	1395
