3808
0	181	270	352	466	515	554	617	629	630
92	212	313	433	566	656	667	755	846	950
0	87	226	312	352	444	497	537	554	629
0	178	254	443	596	631	752	946	973	1069
226	388	490	631	699	743	755	919	969	1160
0	309	515	656	675	730	973	1043	1167	1204
324	380	674	803	865	1067	1223	1261	1359	1473
0	228	326	615	686	699	809	822	919	946
444	535	649	758	884	946	1257	1269	1359	1561
61	119	143	299	529	617	988	1072	1196	1270
85	139	332	604	682	1072	1270	1354	1383	1449
133	627	830	933	979	1316	1493	1603	1622	1672
631	891	979	1062	1065	1116	1326	1622	1672	1794
4	647	922	969	1106	1198	1280	1581	1627	1816
333	699	850	1056	1106	1150	1423	1671	1706	1847
49	135	610	792	937	1056	1107	1469	1479	1706
824	858	950	1154	1248	1383	1473	1627	1867	1906
44	743	845	1021	1245	1479	1766	1944	1982	2034
94	166	886	1111	1160	1213	1691	1906	1999	2018
169	381	933	1002	1050	1061	1499	1551	1699	1791
115	896	1145	1338	1487	1799	1971	2123	2252	2286
525	748	916	1065	1151	1524	1791	1848	1993	2203
407	1050	1412	1458	1595	1718	1974	2068	2133	2260
1180	1248	1439	1535	1660	1749	2231	2377	2459	2529
1306	1342	1396	1515	1547	1986	2068	2160	2217	2317
1339	1485	1523	1694	1796	2108	2244	2404	2529	2602
1088	1150	1397	1542	1585	1795	1876	2110	2183	2463
1402	1502	1544	1635	1742	2171	2296	2302	2440	2548
208	1111	1150	1581	1637	1941	1948	2494	2618	2677
695	1502	1693	1796	1834	1994	2205	2281	2393	2576
1574	1706	1756	1826	1926	2089	2520	2646	2702	2836
1238	1355	1655	1776	1826	2265	2687	2726	2933	2971
728	1114	1266	1679	1697	1945	2302	2696	2719	2775
1697	1881	1969	2025	2088	2117	2612	2706	2855	2939
1786	1857	2020	2128	2152	2303	2364	2720	2803	2950
216	1280	1709	1812	1923	2070	2187	2343	2767	2939
743	1835	2088	2117	2208	2619	2677	2837	3006	3128
785	1213	1920	2112	2208	2927	3022	3091	3179	3189
788	1959	2064	2274	2299	2665	2766	2995	3035	3198
1259	1745	2039	2111	2117	2979	3203	3341	3426	3516
1349	1408	1994	2105	2299	2471	2886	3018	3300	3383
803	1324	2034	2064	2143	3038	3334	3347	3431	3525
1813	2116	2158	2256	2260	2982	3179	3269	3341	3447
1408	2243	2292	2412	2561	3015	3087	3115	3347	3360
2130	2260	2392	2473	2498	2532	3087	3360	3397	3453
2292	2465	2582	2590	2647	2744	3269	3317	3525	3582
2204	2315	2412	2451	2625	3125	3382	3582	3613	3711
2305	2715	2782	2820	2897	3271	3423	3430	3613	3710
1457	1833	2203	2348	2394	2551	2602	3203	3272	3710
1901	2501	2582	2584	2588	3219	3272	3430	3509	3523
