2409
0	84	193	246	332	341	350	389	468	551	601	642	702	783	788	906	995	1086	1111	1191
0	117	227	233	318	417	468	524	573	615	628	719	753	815	933	1070	1186	1286	1382	1495
84	133	159	216	311	366	468	546	629	688	704	870	938	1002	1006	1083	1165	1259	1334	1461
0	58	116	153	185	261	342	407	551	601	733	792	812	906	949	1008	1047	1117	1125	1212
0	125	204	326	431	475	482	629	708	823	951	1086	1111	1227	1265	1360	1478	1487	1514	1531
0	64	71	165	194	360	441	540	691	829	879	1031	1124	1235	1365	1546	1554	1580	1667	1736
133	192	251	402	461	512	601	692	750	783	872	951	954	1008	1117	1180	1228	1294	1296	1363
75	91	111	159	246	311	358	427	447	540	607	631	708	860	914	938	1031	1180	1198	1254
0	79	104	138	304	358	447	459	601	675	753	796	868	949	1048	1125	1165	1209	1334	1344
0	33	117	195	294	343	461	675	719	756	823	858	981	1046	1090	1156	1201	1308	1406	1445
0	82	153	207	232	407	441	488	618	780	995	1070	1191	1406	1478	1562	1656	1725	1821	1855
17	182	261	335	642	714	756	806	858	906	981	1124	1487	1558	1619	1673	1821	1832	1929	2042
0	81	261	447	519	770	860	886	977	1090	1198	1238	1283	1399	1457	1495	1514	1580	1603	1652
0	156	435	491	568	598	631	748	917	945	1032	1090	1211	1250	1512	1601	1612	1613	1673	1767
0	395	427	492	506	573	598	740	998	1019	1136	1275	1601	1658	1662	1715	1740	1824	1915	1957
0	55	482	783	980	1074	1096	1118	1120	1344	1479	1554	1576	1673	1686	1705	1718	1768	1811	1902
0	116	157	271	365	519	550	642	684	703	935	1019	1168	1176	1201	1347	1558	1652	1715	1732
157	226	304	365	506	546	639	679	815	971	1008	1190	1382	1389	1426	1562	1580	1659	1832	1855
35	523	539	607	783	879	905	1002	1283	1321	1389	1620	1736	1746	1824	1930	1961	2042	2111	2228
104	226	243	318	469	513	1176	1208	1321	1698	1767	1812	1961	2051	2101	2143	2145	2166	2228	2321
