1314
0	146	204	330	375	487	576	581	687	783
0	44	131	204	249	341	426	469	526	641
0	75	155	189	271	409	472	527	607	702
0	84	101	114	186	235	329	429	464	586
0	28	186	297	364	428	526	562	612	751
21	243	392	457	541	624	718	770	819	856
84	140	281	482	522	639	783	924	951	1038
0	336	351	449	618	682	718	768	852	888
40	140	168	376	508	576	658	841	922	1020
0	18	153	257	321	428	480	562	599	687
0	101	351	480	607	687	919	954	1077	1082
6	84	235	320	405	658	748	759	841	929
0	28	185	321	542	612	655	954	1020	1069
374	388	431	562	759	856	964	1033	1069	1116
0	62	364	721	951	1020	1077	1118	1171	1250
