2212
0	93	219	293	405	488	585	641	761	807
0	152	218	385	450	460	554	598	668	717
0	103	220	324	333	418	489	528	588	742
0	126	292	411	497	603	717	793	876	897
64	155	201	247	326	448	515	626	699	858
105	331	359	470	596	678	699	793	840	903
0	60	105	203	244	359	410	458	626	656
0	123	390	443	611	693	811	987	1029	1128
51	94	138	151	254	433	562	573	651	745
185	318	482	590	635	772	852	911	999	1098
218	322	345	396	592	891	1098	1165	1201	1254
0	138	311	542	612	793	930	1154	1178	1282
32	267	282	597	635	736	762	897	968	1178
83	317	361	382	460	620	643	722	881	1215
152	396	472	580	786	968	1288	1368	1429	1487
202	224	366	857	945	1008	1064	1111	1330	1414
0	82	167	381	567	580	864	930	1368	1374
0	149	282	396	418	534	552	632	1023	1110
82	376	482	542	1029	1111	1165	1200	1325	1414
30	980	1063	1374	1450	1529	1558	1622	1722	1761
65	224	410	956	1027	1391	1492	1562	1660	1766
149	219	417	528	762	852	1063	1084	1126	1201
616	873	1002	1027	1208	1450	1517	1609	1678	1809
573	1084	1175	1295	1463	1484	1492	1594	1613	1625
552	644	763	949	1517	1594	1609	1761	1842	1893
55	105	418	1062	1202	1531	1564	1639	1717	1741
809	958	1041	1609	1630	1860	1916	1977	2040	2074
1175	1247	1345	1375	1630	1714	1809	1873	1916	1966
250	541	1100	1292	1390	1414	1562	1660	1888	1910
1247	1564	1639	1741	1752	1932	1952	2062	2068	2138
