1850
0	15	104	153	276	348	427	471	530	710	865	913	957	1000	1011
0	6	104	183	187	243	357	431	508	561	640	650	798	805	944
0	78	124	241	294	320	356	500	628	677	777	817	1020	1124	1160
0	58	92	162	290	375	471	609	673	689	795	861	894	994	1062
0	78	85	193	320	427	547	557	631	681	704	772	827	855	1022
15	95	183	196	288	359	421	552	555	580	640	689	787	827	966
78	161	185	233	281	357	421	427	508	561	803	910	1102	1157	1239
95	173	375	422	471	520	552	781	985	1062	1142	1239	1321	1411	1475
0	58	153	372	450	558	677	751	878	1080	1175	1277	1367	1421	1501
0	66	248	316	363	451	616	765	790	881	980	1109	1142	1195	1289
122	288	426	526	552	678	791	896	994	1066	1225	1298	1421	1449	1450
215	381	413	444	557	754	759	981	1013	1066	1133	1203	1289	1317	1411
78	187	254	272	375	647	742	764	787	878	967	1013	1021	1090	1303
0	64	170	233	276	379	520	657	710	742	861	1129	1168	1349	1379
6	384	433	529	628	730	838	861	1066	1157	1379	1465	1501	1587	1658
0	105	162	254	348	710	764	799	904	980	981	992	1016	1133	1236
39	363	444	529	549	753	1021	1211	1321	1388	1435	1501	1666	1672	1678
0	68	555	570	650	679	1061	1083	1388	1437	1569	1666	1746	1769	1846
161	570	604	614	731	839	919	984	1059	1090	1173	1437	1672	1747	1790
212	281	790	805	894	957	1139	1228	1244	1303	1386	1465	1498	1509	1733
