2148
0	21	77	101	184	307	397	496	610	693
0	84	210	252	328	445	567	644	748	804
0	120	239	293	359	421	527	610	723	802
0	143	273	394	492	569	688	780	876	965
0	93	212	421	644	720	839	864	897	963
0	135	182	239	432	528	593	631	719	802
0	108	167	342	402	569	728	816	862	1048
91	136	220	334	500	821	881	1091	1134	1143
64	108	308	364	421	875	985	1054	1120	1148
136	499	628	765	812	940	985	1054	1202	1280
0	76	108	137	358	524	541	589	638	669
93	217	307	570	746	804	921	964	1073	1172
190	238	265	332	430	568	669	750	792	840
238	484	712	751	803	1040	1178	1284	1390	1470
170	252	341	514	740	893	993	1018	1103	1162
318	340	613	818	832	922	1043	1115	1182	1280
76	259	897	1012	1134	1237	1340	1374	1432	1479
77	207	359	862	1185	1257	1374	1448	1544	1588
134	376	475	941	1011	1120	1181	1223	1333	1407
21	41	312	434	656	924	1152	1201	1257	1332
0	157	1004	1172	1276	1334	1384	1432	1520	1565
503	566	1140	1265	1470	1537	1685	1752	1829	1903
41	397	628	1008	1089	1389	1516	1573	1641	1722
340	458	1022	1210	1261	1269	1478	1585	1676	1731
557	656	1562	1722	1903	1911	1918	1937	1993	2032
524	1054	1270	1353	1417	1645	1731	1829	1897	1937
530	611	1089	1148	1310	1332	1384	1408	1687	1751
76	686	1731	1792	1807	1911	1954	1995	2017	2037
715	1522	1585	1739	1761	1857	1897	1902	1920	1953
1128	1269	1289	1353	1448	1792	1954	1972	1995	2059
