2084
0	56	81	98	161	188	222	324	346	388	471	540	630	718	743
0	61	82	128	207	242	346	392	452	540	652	704	778	780	874
0	47	81	166	236	291	412	528	568	581	595	718	785	836	913
0	105	170	191	254	297	307	332	392	512	558	616	668	676	734
0	50	136	146	242	287	324	465	525	584	635	704	773	803	866
0	146	223	298	414	511	540	612	717	826	883	928	1056	1112	1141
0	50	105	132	236	287	393	536	630	655	748	803	881	928	978
0	20	110	157	192	210	295	389	448	596	623	657	749	825	922
0	89	117	156	188	199	295	420	530	771	903	998	1097	1186	1239
9	39	136	379	471	651	669	759	823	912	1053	1156	1300	1395	1401
0	76	218	278	298	361	448	622	657	795	874	906	1064	1078	1152
0	20	199	307	385	422	703	749	836	934	978	1186	1187	1203	1236
97	132	278	367	468	525	726	759	836	933	998	1056	1127	1161	1246
4	89	177	344	413	445	823	917	998	1076	1187	1289	1327	1405	1483
128	385	516	540	931	988	998	1039	1078	1106	1395	1490	1524	1563	1632
0	443	564	868	881	885	1039	1113	1206	1289	1337	1378	1432	1501	1529
11	283	350	448	568	668	780	988	1063	1156	1239	1337	1436	1483	1563
0	61	110	504	683	767	881	1063	1113	1218	1229	1305	1313	1327	1500
63	628	718	1229	1303	1414	1524	1599	1665	1702	1779	1873	1933	1971	2023
350	379	912	994	1013	1112	1207	1209	1248	1318	1408	1430	1541	1562	1602
