2221
0	88	179	191	288	422	461	506	637	686
0	80	118	227	353	507	572	659	760	858
0	163	197	298	438	490	531	592	646	849
0	75	149	227	305	452	507	681	845	853
0	118	125	263	305	328	451	580	637	732
38	131	309	404	565	590	646	700	822	954
0	149	227	286	448	592	635	751	853	925
404	494	659	804	860	927	1021	1082	1114	1177
0	19	95	531	547	730	760	848	989	1056
123	195	223	328	430	590	642	718	854	893
134	547	770	942	1082	1201	1248	1370	1461	1496
0	151	581	760	868	997	1056	1167	1184	1200
0	191	380	419	534	610	651	739	758	941
158	348	559	1026	1139	1172	1271	1370	1492	1554
0	43	207	419	819	895	984	1011	1109	1171
31	125	662	778	858	944	1101	1184	1272	1352
110	698	828	1012	1089	1272	1438	1497	1528	1637
11	88	198	257	475	840	934	1102	1177	1323
223	240	321	406	499	860	989	1271	1320	1471
269	292	551	674	1033	1320	1346	1500	1575	1680
91	237	585	770	1171	1322	1396	1497	1580	1739
71	238	749	1112	1214	1355	1442	1580	1657	1791
171	292	836	949	1298	1400	1573	1642	1833	1895
7	60	65	406	666	1011	1346	1410	1518	1531
465	1384	1464	1554	1637	1771	1840	1856	1937	1995
60	288	353	470	618	1446	1528	1611	1657	1732
39	170	197	288	962	1033	1098	1584	1683	1707
472	872	1361	1399	1434	1468	1642	1650	1732	1777
308	364	889	1033	1141	1201	1240	1683	1840	1923
725	1798	1827	1854	1937	1943	1982	2061	2089	2155
