1976
0	63	129	241	369	397	468	563	628	789	794	869	877	971	986
0	165	281	321	397	475	542	693	744	845	930	1005	1095	1178	1183
0	84	211	300	370	433	498	518	603	645	687	815	899	940	994
0	83	208	222	330	352	377	403	418	500	604	704	790	867	893
0	106	181	237	273	369	468	592	645	726	815	982	1018	1087	1198
55	107	138	231	380	488	529	536	616	899	944	1018	1109	1265	1266
0	35	106	177	370	464	557	944	994	996	1095	1109	1183	1280	1313
0	106	164	231	447	532	794	891	983	1067	1177	1194	1280	1325	1391
84	101	139	222	312	369	464	708	744	805	854	982	1127	1227	1341
101	183	321	408	452	805	995	1067	1129	1196	1366	1408	1542	1590	1689
35	89	155	183	231	518	642	735	1063	1285	1408	1485	1498	1560	1631
86	227	533	575	604	687	708	1020	1096	1163	1285	1352	1435	1481	1585
0	96	312	361	575	891	899	940	954	989	1124	1209	1229	1279	1348
352	452	899	1120	1313	1358	1470	1510	1539	1611	1696	1767	1859	1879	1890
164	205	267	361	464	488	741	779	859	996	1050	1055	1178	1186	1275
0	127	196	421	633	916	970	1050	1138	1186	1229	1253	1379	1446	1539
131	527	564	775	853	968	992	1352	1364	1472	1499	1554	1590	1631	1696
129	239	297	694	763	779	1096	1177	1364	1435	1454	1560	1563	1602	1669
89	155	386	500	549	629	970	1005	1055	1135	1227	1325	1379	1470	1580
205	408	464	564	626	1279	1317	1406	1439	1501	1563	1626	1689	1777	1790
