3298
0	103	169	251	292	386	461	538	635	814
0	165	280	385	455	524	660	835	900	982
0	149	378	436	528	619	704	718	755	844
0	80	229	317	431	564	659	715	797	895
96	242	408	422	518	679	694	830	836	982
0	66	157	278	339	351	398	518	617	687
51	144	259	477	491	574	836	969	1069	1166
43	291	440	626	761	780	872	950	1026	1086
0	141	269	351	514	687	738	823	984	1022
288	420	719	879	1058	1168	1273	1351	1420	1462
0	66	161	358	517	564	787	865	942	1037
45	141	177	336	476	638	687	808	867	1009
488	780	930	950	1008	1097	1234	1379	1488	1512
60	240	283	551	845	951	1119	1246	1395	1524
0	548	614	813	1065	1259	1451	1493	1552	1699
557	602	726	901	1036	1097	1174	1176	1183	1232
61	147	230	465	943	1138	1305	1369	1547	1737
589	1165	1262	1437	1512	1616	1806	1858	1936	1991
606	718	968	1023	1086	1152	1413	1532	1646	1739
55	139	180	328	742	769	812	1032	1043	1122
409	1023	1215	1278	1327	1441	1570	1672	1738	1810
109	161	247	639	777	1176	1204	1215	1317	1580
120	226	235	724	950	1043	1127	1260	1621	1672
222	728	1292	1384	1524	1621	1642	1684	1779	1826
420	1045	1181	1418	1739	1758	1919	1977	2005	2039
0	53	253	393	1305	1412	1432	1490	1693	1807
341	528	1315	1737	1842	1935	1950	1969	2018	2036
179	260	419	692	782	1466	1652	1684	1728	1842
66	201	873	1516	1583	1642	1780	1828	1868	1950
937	1136	1977	2063	2199	2284	2296	2458	2466	2516
6	427	606	1758	1825	1868	1936	1971	2036	2133
1152	1288	1344	2063	2118	2284	2373	2446	2516	2612
1432	1673	1683	2089	2148	2265	2343	2465	2548	2603
718	814	930	1165	1631	1717	1935	2100	2155	2201
421	769	1217	1314	1360	1818	1860	1945	2022	2140
1243	1549	1570	2152	2234	2308	2364	2529	2629	2692
1691	2039	2062	2194	2227	2231	2328	2446	2475	2692
339	385	486	744	1211	1595	1723	1781	2062	2419
235	1230	1869	1945	2234	2261	2364	2548	2645	2695
918	1249	1276	2133	2185	2495	2650	2757	2801	2883
28	1360	2185	2295	2395	2561	2621	2682	2692	2750
121	506	1287	2261	2475	2513	2598	2614	2717	2791
1373	2262	2621	2801	2883	2924	2972	3009	3013	3082
153	1276	1467	2248	2435	2466	2554	2791	2854	2948
2341	2440	2523	2614	2797	2919	2972	3101	3142	3159
272	1318	2270	2396	2465	2520	2622	2717	2793	2795
176	2440	2753	2860	2948	2968	2972	3084	3111	3142
181	1683	1779	1979	2189	2354	2717	2752	2886	2940
537	984	2752	2793	2858	2940	3049	3101	3136	3189
1279	2347	2453	2520	2785	2951	3038	3084	3109	3198
