2016
0	84	166	272	298	396	432	444	474	606	734	779	844	917	1021
0	29	84	218	293	387	421	428	510	561	617	696	779	859	927
0	135	230	278	380	429	596	668	754	882	921	929	1009	1072	1170
0	1	71	237	330	410	474	514	574	651	691	787	859	967	1046
29	109	330	396	510	577	671	689	806	921	952	985	1057	1162	1245
0	54	293	380	416	577	649	722	803	840	937	1085	1169	1242	1374
42	85	147	189	251	405	435	550	649	691	722	805	913	990	1072
131	160	189	258	429	525	571	836	928	1025	1080	1176	1265	1312	1351
0	36	142	178	484	571	696	795	901	1014	1042	1113	1141	1203	1261
0	61	347	460	574	634	805	808	868	927	1021	1136	1219	1245	1260
46	496	615	722	808	840	983	999	1064	1161	1282	1370	1432	1445	1484
0	134	181	276	284	435	484	518	658	730	985	1066	1162	1203	1218
171	586	748	937	1008	1149	1284	1354	1403	1489	1550	1573	1621	1653	1659
0	74	120	218	219	283	342	484	730	865	917	1038	1136	1234	1284
12	160	269	337	369	845	992	1169	1265	1321	1432	1464	1471	1592	1602
0	147	425	444	582	589	710	741	980	1038	1166	1233	1299	1319	1338
94	180	347	411	436	795	868	1318	1403	1489	1492	1538	1585	1653	1734
170	447	518	523	606	734	902	922	1004	1104	1112	1261	1307	1403	1474
74	166	595	701	1161	1205	1284	1307	1474	1498	1625	1722	1761	1809	1969
0	564	766	1183	1242	1255	1312	1374	1498	1552	1621	1701	1736	1824	1871
