1830
0	94	164	221	274	300	354	457	539	613	640	759	851	947	1099
0	102	133	228	300	357	539	547	554	663	742	760	817	908	1007
0	28	126	202	330	403	504	590	596	659	727	820	873	912	1000
0	73	96	211	241	294	446	504	607	640	731	790	846	1007	1170
0	110	241	294	354	390	419	514	660	739	815	938	980	1032	1074
73	102	288	376	547	597	731	809	893	1182	1208	1258	1345	1407	1421
0	18	93	133	137	262	330	349	403	517	596	639	663	851	938
0	133	185	274	376	525	796	1208	1349	1355	1417	1424	1504	1507	1564
0	85	115	279	388	401	514	596	739	817	873	980	1004	1099	1266
94	115	174	204	312	401	560	626	742	892	1270	1339	1384	1466	1524
74	323	357	418	426	517	645	741	895	927	955	1339	1432	1438	1473
0	49	92	437	469	520	523	679	713	741	980	1432	1504	1615	1673
185	250	419	639	715	746	801	834	1049	1099	1477	1525	1615	1690	1786
0	28	174	225	300	380	469	528	597	660	678	840	870	886	911
85	142	160	520	628	665	691	927	1032	1074	1082	1179	1266	1407	1427
