2140
0	99	171	175	242	309	341	428	527	622	694	738	797	841	1009
0	77	241	296	412	438	504	575	592	604	625	713	789	914	928
0	171	248	260	287	380	519	618	651	658	745	870	900	954	977
0	76	154	309	339	373	446	495	604	682	785	788	815	824	826
92	224	285	320	369	428	512	609	694	799	825	838	954	1065	1081
176	285	406	408	495	592	708	926	934	1013	1072	1167	1219	1320	1395
0	77	250	260	314	412	438	547	609	706	734	823	825	848	934
91	261	436	547	661	689	829	856	894	956	1177	1266	1332	1395	1525
0	73	178	254	291	408	504	612	636	996	1024	1167	1266	1324	1348
0	359	432	529	622	788	870	914	928	1024	1026	1086	1158	1185	1254
17	66	152	213	340	568	579	689	736	900	920	934	1072	1169	1259
0	66	213	430	562	709	799	920	1009	1158	1292	1379	1416	1476	1531
174	287	345	567	682	1026	1158	1248	1444	1469	1525	1535	1579	1604	1643
64	116	178	230	405	435	437	523	706	856	1050	1095	1133	1241	1337
0	73	113	147	291	341	393	487	581	1095	1111	1246	1283	1304	1334
0	76	116	157	248	296	302	444	1111	1190	1241	1292	1416	1486	1551
175	224	333	392	473	675	745	848	895	920	1088	1163	1219	1384	1416
435	446	470	629	1190	1273	1337	1422	1443	1495	1544	1579	1635	1666	1691
446	696	1273	1284	1422	1495	1585	1635	1708	1780	1847	1919	1974	2017	2105
0	19	72	152	241	392	467	523	745	795	824	839	866	1163	1329
