1889
0	69	143	223	250	275	312	352	406	480
0	87	152	160	182	246	317	352	436	476
0	164	275	408	475	529	656	728	814	897
96	244	317	361	402	432	480	573	656	729
79	259	401	530	610	797	897	948	987	1010
0	117	172	346	432	441	514	610	728	814
0	246	359	469	708	860	930	969	1013	1116
153	254	378	549	663	727	752	810	972	1058
19	166	343	441	463	472	879	930	965	1092
35	451	529	532	747	947	1007	1063	1157	1253
236	532	611	750	806	873	994	1087	1253	1274
188	592	675	698	845	1086	1174	1274	1334	1411
63	68	298	461	530	610	623	640	889	1063
569	698	785	809	876	1160	1269	1312	1385	1413
304	651	782	856	880	1245	1275	1312	1413	1504
68	276	401	708	773	1275	1385	1387	1501	1551
715	851	880	920	941	1110	1355	1461	1545	1620
323	727	923	1017	1111	1160	1298	1387	1550	1600
758	1017	1111	1124	1154	1181	1414	1620	1690	1743
809	890	902	1094	1124	1418	1545	1659	1797	1878
