6567
0	88	123	189	231	354	428	554	598	612	653	727	791	891	915	1029	1106	1242	1327	1475
0	86	163	227	407	506	685	784	821	922	1020	1130	1289	1357	1390	1444	1507	1643	1745	1831
0	127	247	275	320	477	552	586	774	844	933	963	1012	1084	1106	1174	1238	1372	1478	1633
0	148	177	258	319	382	498	647	675	772	865	971	1035	1155	1271	1308	1389	1484	1644	1662
0	125	178	301	324	425	571	780	802	864	985	1053	1204	1315	1416	1538	1650	1745	1877	1944
0	112	191	264	322	350	546	673	719	731	839	930	1047	1105	1123	1218	1313	1434	1556	1583
1	138	204	301	436	547	591	698	784	855	870	914	1029	1206	1339	1447	1560	1682	1695	1928
0	91	199	308	379	400	481	592	644	771	914	1010	1027	1137	1230	1400	1526	1614	1713	1865
68	150	228	293	342	389	501	651	742	840	931	978	1095	1178	1282	1386	1475	1479	1500	1639
0	170	273	355	432	572	619	732	807	862	961	1064	1107	1221	1410	1502	1659	1758	1766	1838
0	223	432	467	558	660	728	825	869	933	1039	1106	1269	1438	1486	1622	1699	1721	1788	1927
28	157	252	400	467	630	715	842	1004	1270	1502	1620	1689	1817	1937	1995	2058	2084	2109	2154
78	164	249	364	472	715	765	872	1123	1241	1300	1580	1632	1677	1877	1967	2071	2085	2201	2241
0	95	197	265	360	569	651	732	871	986	1016	1122	1152	1169	1296	1575	1682	1755	1778	1812
0	169	400	558	602	727	800	995	1089	1190	1215	1313	1376	1464	1651	1789	2054	2104	2198	2232
79	150	388	460	592	726	801	843	897	960	1038	1077	1291	1520	1549	1742	1817	1941	1972	2021
93	438	492	560	634	674	795	895	1058	1118	1205	1261	1383	1416	1453	1612	1761	1884	1926	2019
0	141	212	337	355	454	724	783	840	914	1000	1113	1134	1304	1351	1614	1768	1899	1985	2072
0	48	253	364	448	553	613	651	808	915	1054	1230	1328	1403	1584	1718	1862	1970	2062	2117
0	155	484	702	881	972	1169	1204	1264	1375	1403	1481	1607	1812	1899	1949	2022	2161	2215	2239
7	143	147	402	586	730	801	936	1173	1242	1433	1504	1650	1928	2052	2143	2165	2228	2353	2506
0	226	658	856	1026	1127	1264	1484	1569	2043	2110	2157	2218	2296	2351	2407	2443	2451	2566	2655
534	595	649	800	929	1174	1266	1376	1426	1551	1754	1887	2012	2156	2204	2326	2395	2619	2674	2681
19	118	212	309	442	728	1136	1320	1792	2036	2060	2123	2220	2296	2329	2442	2523	2608	2644	2717
0	47	261	366	447	641	732	921	1108	1231	1301	1382	1665	1787	1888	1961	2022	2091	2243	2319
2	66	227	276	321	908	1070	1329	1478	2013	2146	2213	2227	2351	2466	2571	2670	2704	2712	2789
322	411	910	1675	1778	1865	2000	2125	2204	2265	2395	2441	2608	2717	2770	2923	2991	3029	3100	3139
145	615	719	792	1056	1717	1839	2057	2151	2339	2469	2561	2672	2716	2796	2932	2973	3090	3158	3170
912	1057	1149	1633	1692	1746	1851	1942	2065	2139	2282	2377	2407	2476	2544	2588	2677	2741	2772	2931
303	473	522	767	959	1146	1150	1490	1606	1730	1774	1852	1982	2122	2292	2385	2538	2624	2732	2739
241	296	420	477	586	851	894	922	1038	1380	1549	1708	1777	1924	2082	2094	2196	2319	2466	2608
30	265	631	679	885	893	978	1084	1146	1813	2220	2277	2364	2423	2564	2728	2796	2877	2991	3106
0	175	241	411	502	687	858	957	1104	1165	1312	1376	1444	1491	1896	1959	2183	2386	2444	2534
274	449	499	610	863	983	1567	1700	2040	2201	2230	2319	2410	2506	2675	2834	2931	3029	3078	3105
1150	1758	2096	2149	2189	2322	2385	2674	2840	2987	3063	3159	3185	3236	3276	3385	3499	3507	3568	3719
107	707	804	1092	1788	2068	2250	2738	2826	2997	3176	3298	3339	3413	3552	3625	3705	3758	3796	3962
72	115	153	354	843	951	1353	1532	1867	2074	2161	2230	2317	2399	2454	2541	2571	2811	2813	2958
1824	2105	2148	2221	2716	2773	2871	2984	3088	3154	3175	3280	3381	3458	3537	3627	3738	3847	3930	4025
309	442	490	564	1354	2221	2405	2477	2594	2680	2924	3078	3185	3214	3319	3348	3447	3535	3662	3777
120	174	317	387	475	529	2297	2396	2423	2519	2536	2624	2677	2745	2898	2931	2993	3158	3258	3322
0	102	324	452	525	644	916	1134	1225	1450	1538	1954	2091	2230	2445	2454	2762	2828	2937	2986
310	769	1864	2001	2020	2118	2348	2709	2789	2887	2915	2997	3090	3233	3367	3442	3490	3537	3651	3704
56	251	512	867	1054	1160	1423	1531	1620	2317	2508	2594	2615	2703	2739	2851	3063	3154	3296	3350
1181	1492	1843	2020	2287	2366	2454	2521	2813	2904	2928	3027	3091	3150	3249	3290	3387	3512	3577	3791
111	343	478	603	725	887	2421	2873	3151	3211	3284	3360	3470	3572	3791	3925	3957	4065	4138	4162
50	81	482	791	1201	1627	2401	2659	3146	3269	3349	3461	3539	3576	3641	3696	3731	3903	4048	4135
123	1244	1273	1312	1529	1710	1934	2230	2360	2486	2533	2911	3480	3676	3715	3804	3890	3990	4038	4123
