1814
0	84	157	190	203	278	288	424	546	641
0	39	165	280	363	432	477	594	757	828
0	148	273	336	409	506	594	647	683	795
0	86	205	281	300	330	424	469	561	664
0	32	92	120	256	334	339	402	443	680
0	86	220	354	432	725	818	896	988	1033
0	86	316	480	584	818	988	1072	1163	1238
0	100	118	158	314	409	492	850	904	1016
118	199	278	904	1085	1157	1165	1205	1278	1335
0	59	148	158	394	492	565	653	752	800
108	176	288	402	458	463	568	647	671	963
59	190	297	358	490	759	779	789	858	903
358	779	1045	1106	1234	1271	1365	1463	1528	1561
133	439	634	653	683	695	793	881	900	935
86	171	213	463	536	579	642	830	1045	1106
222	642	707	758	892	943	1021	1066	1156	1296
184	494	584	766	858	943	1072	1157	1238	1390
213	661	757	795	1199	1296	1390	1476	1546	1628
800	1021	1104	1210	1278	1318	1463	1561	1636	1696
463	561	680	1368	1450	1457	1546	1615	1673	1752
