2967
0	57	80	240	264	326	416	479	542	569
0	83	207	259	345	427	456	467	546	661
35	172	210	271	380	512	588	702	730	742
0	131	228	416	474	569	673	706	746	762
0	131	325	473	536	649	702	826	950	1014
0	83	391	479	655	750	807	943	1007	1038
0	64	210	329	427	538	631	646	803	850
213	265	391	459	597	829	919	1056	1087	1153
60	180	392	459	550	639	689	745	1014	1111
236	370	858	932	1002	1013	1088	1166	1237	1255
307	446	900	1045	1120	1210	1258	1368	1488	1571
0	186	229	270	304	506	996	1056	1182	1253
0	93	163	560	1087	1145	1248	1385	1466	1558
80	211	291	459	586	691	771	1113	1203	1285
50	412	511	742	905	966	1132	1192	1353	1454
46	132	316	381	514	685	1187	1346	1403	1484
529	624	761	795	842	1232	1308	1361	1499	1545
158	245	621	791	809	981	1269	1365	1386	1444
88	236	622	661	870	1285	1476	1552	1592	1637
189	297	716	752	1012	1310	1525	1592	1609	1776
222	295	737	809	872	931	1132	1170	1344	1554
544	821	1137	1398	1423	1659	1703	1808	1866	1950
225	625	735	1023	1131	1237	1416	1503	1660	1775
56	475	1178	1305	1547	1607	1721	1809	1943	2060
113	174	308	386	501	661	870	1475	1685	1793
12	174	781	1507	1571	1637	1733	1844	1873	2023
719	1098	1170	1241	1257	1609	1657	1683	1801	1861
411	456	1015	1374	1400	1570	1598	1657	1750	1793
1400	1457	1586	1950	2010	2076	2117	2197	2268	2301
929	1210	1648	1735	1949	2156	2295	2298	2364	2379
455	1395	1461	1463	1506	1853	1943	2013	2113	2180
31	977	1690	1801	1870	1944	2055	2123	2206	2298
635	702	991	1277	1409	1473	1641	1806	1808	1860
1159	1457	2043	2157	2230	2298	2310	2317	2376	2463
0	1030	1473	1624	1703	1733	1838	1855	2142	2194
1316	1342	1385	1571	1975	2067	2123	2168	2243	2264
1093	1170	1745	1835	1873	2005	2209	2309	2398	2419
752	1625	1794	1878	1911	1927	1972	2034	2173	2273
1677	2264	2309	2380	2425	2510	2552	2571	2606	2664
1750	1911	1957	2032	2398	2462	2524	2664	2680	2796
842	1054	1242	1928	2018	2067	2118	2463	2515	2571
1342	1467	2133	2515	2609	2644	2777	2836	2840	2865
1114	1341	1463	1679	1681	1808	1953	2123	2546	2567
425	874	2015	2228	2310	2547	2635	2680	2777	2807
877	1091	1386	2139	2271	2338	2436	2462	2635	2710
0	906	1507	1847	2034	2489	2525	2658	2731	2840
557	1497	1655	2233	2252	2338	2372	2464	2710	2788
667	1927	1970	2013	2153	2207	2374	2419	2432	2535
1551	1928	2093	2252	2400	2464	2525	2666	2742	2930
155	1681	1830	2088	2419	2440	2536	2609	2644	2770
