1027
0	137	212	350	424	604	647	685	791	847	
0	122	400	443	651	736	820	833	859	967	
0	50	160	333	340	395	561	647	745	787	
50	191	234	424	484	588	740	751	859	926	
8	228	366	447	493	656	730	858	905	997	
0	68	117	240	335	401	494	750	866	998	
19	137	246	311	401	499	593	679	783	893	
60	234	324	449	491	582	673	782	901	973	
0	117	261	422	447	494	582	719	795	830	
0	156	350	406	563	730	750	833	857	910	
92	259	350	454	473	618	834	870	910	959	
0	143	262	396	458	552	567	736	830	920	
58	137	203	259	350	518	643	754	857	946	
35	45	137	160	206	324	443	470	493	639	
0	24	212	311	395	484	561	715	754	782	
