1365
0	69	150	231	293	397	400	438	573	709	825	1006	1096	1099	1111	
0	171	327	386	402	491	567	619	670	692	777	804	894	899	1103	
73	152	199	339	393	504	582	688	785	804	859	956	1125	1215	1224	
0	33	115	277	394	490	537	548	574	615	670	872	916	1030	1033	
135	231	280	290	333	432	642	661	788	837	924	996	1007	1080	1176	
0	83	129	169	197	303	412	461	663	709	739	803	884	961	1276	
83	199	393	449	564	632	675	689	704	739	798	903	1088	1195	1233	
0	105	322	400	403	418	480	675	722	847	888	1089	1190	1195	1266	
0	243	306	339	386	582	714	811	859	884	995	1089	1215	1286	1345	
0	78	82	117	197	246	292	403	567	713	785	803	826	922	1187	
69	135	222	373	440	627	637	775	798	913	1008	1104	1111	1169	1261	
0	78	136	246	292	376	491	567	616	696	882	997	1006	1030	1054	
0	83	284	374	490	811	870	881	898	997	1011	1068	1132	1190	1348	
33	43	150	243	333	472	567	642	732	784	880	968	1007	1132	1201	
0	73	85	256	327	330	377	480	661	714	772	881	968	1108	1176	
