1013
0	15	43	99	164	183	239	292	354	380	465	524	590	674	718	758	817	845	887	937	
0	135	201	236	252	374	399	432	460	495	525	578	631	671	698	734	833	864	895	967	
0	34	89	145	200	236	270	296	342	376	441	465	567	607	657	703	826	837	895	980	
34	68	108	194	241	389	462	489	523	543	583	611	656	690	729	758	780	824	865	950	
0	43	95	117	170	239	277	325	371	387	566	578	618	651	686	718	744	775	824	843	
0	43	80	108	124	164	209	219	252	277	355	537	593	655	735	802	833	869	912	967	
19	32	54	121	183	239	340	374	394	477	551	595	640	686	754	782	835	868	926	940	
0	86	135	146	200	257	325	363	389	436	505	524	567	715	761	791	854	886	931	963	
0	30	48	89	160	182	193	324	432	473	498	525	556	572	606	641	655	679	753	775	
14	44	75	181	194	274	292	325	355	489	553	618	655	671	711	784	805	832	884	932	
0	42	60	90	140	179	215	239	279	301	337	394	428	477	513	551	612	831	873	931	
32	57	159	200	210	236	435	470	505	556	583	608	641	652	718	729	751	763	871	913	
0	43	80	129	215	296	361	392	436	520	567	637	663	756	817	835	851	876	926	967	
0	39	96	145	161	222	303	323	348	392	474	557	593	636	659	735	750	784	817	896	
68	99	215	239	262	292	316	335	369	428	470	482	522	597	793	831	869	927	967	986	
0	54	95	140	247	325	373	410	440	478	494	523	567	639	697	760	781	797	845	883	
44	76	132	149	186	200	237	265	301	365	390	441	522	572	659	689	734	760	782	845	
21	60	145	293	342	356	380	390	410	448	478	502	539	567	605	662	691	721	805	907	
15	32	60	78	124	170	209	250	265	394	432	513	595	611	640	698	718	837	871	887	
28	129	159	186	281	337	358	386	429	494	570	583	631	641	655	697	750	885	907	971	
