1092
9	88	184	265	387	521	645	657	769	831	
0	86	303	388	454	556	669	712	836	943	
0	85	169	222	298	306	365	460	522	656	
116	169	212	308	327	386	483	673	716	790	
0	388	458	588	653	813	909	991	1028	1066	
0	44	171	308	387	533	628	653	952	1012	
0	458	628	706	727	859	890	956	972	1068	
0	86	171	463	591	690	727	792	825	897	
0	168	210	270	315	345	429	524	618	679	
0	43	163	402	731	763	774	824	859	957	
23	87	209	306	327	406	584	670	756	825	
0	85	92	163	222	763	822	851	905	1066	
158	315	483	494	533	630	712	790	1012	1028	
55	173	265	298	380	494	657	821	912	1039	
0	202	209	236	274	522	591	890	952	991	
