1520
0	56	81	98	211	287	598	673	737	779	879	959	1185	1339	1359	
35	74	317	352	431	466	532	547	1171	1279	1351	1429	1443	1445	1461	
0	47	94	149	219	368	542	634	731	794	833	975	1033	1143	1220	
0	105	220	249	319	673	776	801	861	1231	1325	1388	1440	1448	1478	
0	176	208	218	306	351	611	700	779	838	948	996	1026	1082	1134	
0	61	81	161	256	351	567	693	781	861	918	963	1080	1110	1312	
0	50	105	294	319	370	523	745	832	853	920	975	997	1083	1226	
0	39	350	376	407	431	505	660	808	881	901	983	1122	1187	1373	
0	89	208	219	283	323	419	547	683	775	999	1027	1138	1353	1407	
9	141	264	419	505	614	679	935	999	1033	1105	1187	1220	1315	1369	
0	76	482	542	562	576	684	775	855	912	1090	1122	1219	1231	1359	
0	20	228	434	512	634	832	859	946	1055	1133	1238	1239	1305	1338	
0	64	110	176	223	271	438	490	576	614	679	842	913	927	1026	
4	89	175	219	287	378	471	603	695	760	881	912	1012	1090	1351	
50	376	434	466	551	632	753	794	851	879	946	1125	1231	1270	1387	
0	128	215	365	478	482	514	683	745	862	948	997	1075	1251	1279	
11	74	141	240	281	444	512	608	683	776	882	1032	1204	1295	1353	
0	215	268	352	513	597	674	1027	1110	1227	1273	1347	1355	1417	1468	
20	39	144	239	271	346	395	470	597	654	1077	1171	1231	1315	1369	
199	295	461	638	657	756	918	920	963	1048	1138	1159	1274	1367	1407	
