2161
49	71	156	225	583	640	715	799	1029	1129	1201	1280	1609	1636	1696	
0	566	753	852	882	912	979	1034	1097	1248	1718	1762	1868	1914	1925	
0	43	136	144	311	413	469	633	1331	1430	1537	1759	1836	1906	2091	
69	137	397	424	457	504	577	703	773	794	1497	1693	1721	1869	1914	
0	106	157	197	479	531	587	639	990	1156	1352	1505	1633	1721	1789	
0	27	237	375	481	589	668	882	968	1032	1762	1909	1944	2009	2040	
0	139	200	258	521	566	799	1239	1314	1427	1623	1734	1770	1901	1941	
67	75	345	413	457	732	799	963	1032	1086	1104	1352	1460	1546	1609	
14	137	258	261	329	397	1074	1107	1441	1506	1543	1678	1694	1773	1853	
6	529	647	799	813	882	948	969	1107	1113	1201	1432	1558	1624	1690	
70	144	225	904	1114	1215	1381	1435	1540	1574	1592	1794	1944	2026	2048	
67	125	233	292	532	647	1093	1149	1179	1283	1307	1381	1429	1487	1555	
0	99	125	292	478	551	609	621	702	773	813	901	955	1022	1080	
0	97	164	196	424	651	806	949	1029	1119	1312	1427	1451	1793	1949	
0	68	118	165	1148	1219	1307	1380	1429	1470	1508	1624	1771	1813	1841	
0	58	334	477	532	712	817	895	934	1022	1134	1215	1306	1324	1487	
505	621	647	671	731	807	864	1209	1296	1427	1508	1589	1619	1666	1696	
132	1249	1331	1379	1443	1555	1636	1699	1726	1761	1863	1896	2025	2091	2102	
0	274	624	807	901	1040	1060	1210	1224	1420	1511	1594	1690	1746	1851	
67	216	266	391	505	526	664	725	968	1166	1246	1291	1493	1784	1864	
68	127	240	326	723	816	1005	1107	1129	1210	1699	1718	1812	1838	1942	
0	137	215	311	464	482	520	586	715	1430	1460	1477	1537	1679	1787	
150	259	361	397	1219	1324	1430	1618	1694	1761	1852	1989	2029	2033	2049	
114	163	1113	1166	1224	1290	1423	1666	1738	1813	1858	1906	1989	2040	2065	
471	566	676	809	849	860	956	1037	1193	1357	1389	1451	1528	1705	1853	
111	196	248	326	460	581	633	895	968	1237	1351	1442	1770	1873	1896	
0	151	216	398	504	538	586	849	912	935	985	1086	1205	1324	1380	
29	198	261	329	394	551	639	695	771	841	1035	1246	1257	1290	1314	
43	225	454	480	594	728	809	882	963	1037	1162	1280	1503	1558	1686	
251	278	394	442	531	544	641	726	817	864	867	1453	1503	1592	1633	
