1347
0	52	72	248	268	269	295	399	696	723	741	792	872	963	1038	
0	110	242	244	322	472	560	621	731	812	890	1053	1100	1169	1203	
0	62	275	383	489	584	613	637	689	779	862	952	978	1234	1299	
0	10	62	155	234	332	393	495	543	597	715	736	792	991	1087	
28	133	189	259	385	398	426	523	575	604	778	838	973	1053	1107	
0	52	83	181	278	657	922	963	973	982	1079	1100	1149	1169	1227	
10	155	259	263	314	393	398	543	604	651	672	723	887	1149	1234	
3	28	110	222	254	349	399	465	584	641	738	795	898	939	1064	
0	158	189	223	362	449	582	685	811	840	1052	1100	1136	1227	1288	
0	28	89	158	595	657	714	811	842	862	887	1042	1140	1195	1261	
0	44	349	362	497	522	641	838	972	1042	1083	1100	1154	1217	1218	
183	242	264	322	332	380	401	405	489	753	812	890	963	1022	1064	
0	195	337	349	450	472	569	662	721	741	837	863	929	972	1083	
111	183	264	293	449	523	569	640	715	805	983	991	1083	1099	1218	
0	89	181	222	278	295	446	465	662	753	863	898	959	1052	1125	
