5916
806	869	1243	1250	1430	1541	1622	1915	1992	2895	2980	3004	3156	3218	3300	3567	4124	4212	4230	5314	
62	245	608	694	770	1237	1466	1580	1850	1939	2230	2396	2542	2683	2731	2764	3324	3389	3594	3751	
0	75	453	546	713	903	1180	1334	1576	1754	1975	2277	2436	2542	2766	2827	3636	4625	4873	4901	
929	1017	1090	1803	1886	2244	2654	3171	3261	3296	3387	3521	3606	3968	4161	5047	5062	5130	5218	5441	
88	178	682	820	934	1024	2156	2452	2474	2653	2859	2903	3900	4019	4042	4785	4963	5176	5209	5257	
203	337	1029	1242	1306	1454	1528	1978	3861	4169	4431	4479	4662	4775	4798	4835	4848	4941	5048	5065	
123	1290	1406	1450	1762	1826	1854	2188	2276	2354	2490	4098	4678	4760	4869	4949	5000	5068	5133	5555	
198	414	546	700	775	1068	1151	1305	1515	1605	1822	2230	2336	2357	2511	2554	3118	3204	4356	4493	
52	555	775	961	1377	1440	1860	1956	2190	2438	3519	3532	4163	5097	5129	5305	5436	5465	5495	5539	
20	213	1134	1300	1437	1839	2042	2197	2413	2540	2649	2651	2683	2946	3389	3703	4020	4063	4135	5129	
0	149	274	338	419	474	862	983	1342	1426	1530	1768	2399	2471	2666	2723	3705	3784	3942	4403	
192	443	1151	1355	1609	1678	2006	2112	2148	2193	3283	3408	3519	3704	3705	4136	4173	4263	4451	4902	
161	318	506	633	1287	1525	1579	1975	2614	3993	4362	4444	4639	4734	4900	4959	5131	5202	5301	5346	
359	1051	1137	2253	2724	2811	2869	2988	3003	3318	3483	3515	3549	3647	3668	4216	4632	5080	5111	5164	
0	361	808	864	927	1495	1579	1798	1850	1946	2154	2507	2654	2783	2861	2967	3703	4022	4125	4222	
0	288	1830	1917	1951	2095	3329	3503	3791	3814	3931	4106	4248	4332	4429	4524	4698	5202	5262	5425	
90	1237	1436	1606	1964	2036	2477	2519	2968	3057	3135	3268	3320	3408	3566	3910	3956	4050	5426	5552	
0	284	472	668	701	881	993	1246	1340	1654	1963	2281	2435	2758	2821	2928	3425	3571	3878	3916	
0	219	459	560	1210	1314	2033	2841	3204	3292	3528	3746	4059	4227	4241	4519	4810	4979	5518	5541	
888	950	988	1046	1202	1448	1735	1836	1923	2588	2752	2794	2858	3029	3225	3535	3763	3840	3974	4315	
317	515	625	2438	2616	3456	3595	3665	3747	3925	4061	4083	4241	4300	4349	4429	5012	5130	5379	5419	
106	338	644	770	1478	1650	1734	2254	2392	2464	2713	2768	2977	3383	3584	3876	3987	4013	4051	4341	
2837	2897	3003	3082	3569	3956	3992	4223	4274	4738	4834	4873	5025	5054	5371	5551	5625	5685	5762	5796	
207	416	987	1179	1624	1750	2408	2539	3009	3098	4064	4736	4809	4832	4856	5028	5187	5262	5324	5416	
0	754	898	957	1089	1306	1353	1565	1726	1783	2408	2800	3107	3153	3234	3455	3542	4926	5068	5110	
0	395	566	742	841	960	1555	1592	2170	2304	2351	3557	3610	3766	4094	4184	4291	4593	4596	4818	
87	869	929	1045	1303	1568	3508	3674	3724	3760	4444	4494	5098	5139	5267	5347	5436	5479	5524	5581	
48	191	384	1003	1119	1177	1366	1465	1583	2532	2794	2860	2876	3133	3843	3856	4138	4190	4987	5048	
82	256	517	637	1234	1298	1329	1911	2013	2029	2083	2539	3007	3080	3188	3229	3301	3377	3492	5069	
1284	1741	1764	2170	2227	2309	2855	2917	2994	3136	3156	3186	3634	3786	4754	4798	4881	5013	5625	5662	
0	782	874	1009	1278	1296	1959	3229	3424	3538	3539	3624	3755	3864	3913	3944	4140	5052	5173	5361	
0	32	352	958	1440	1524	1602	1788	1831	1936	2008	2432	2543	2781	3279	3984	4014	4097	4558	4708	
519	647	1212	1440	1624	1645	1701	2460	2676	2967	3076	3137	3208	3233	3256	3573	3636	3759	4180	4279	
146	442	462	534	593	1029	1398	1576	1838	1880	2186	2703	2786	2860	3572	3657	3751	4139	4314	4363	
203	822	935	974	1247	1440	1488	1549	1637	2441	2468	3658	3952	4436	4547	5051	5113	5344	5450	5481	
42	224	244	718	758	825	898	1140	1923	1944	2710	2717	2831	3763	3847	4247	4251	4527	4602	4664	
389	503	650	775	862	1182	2149	2292	2761	2869	2955	3023	3093	3984	4094	4284	4421	4497	4744	4831	
177	237	470	607	671	909	1887	2231	2351	2464	2654	2751	3035	3166	3768	3835	3960	4084	4601	5405	
370	532	722	788	950	1065	2293	2452	2727	2776	3125	3219	3371	3414	3707	3812	3856	4642	4704	5144	
541	867	868	1022	1118	1177	1329	1431	2144	2293	2354	2827	3422	3464	3478	3560	3636	3879	4830	4927	
64	178	280	697	3562	3802	3919	4207	4334	4428	4477	4513	5313	5361	5511	5638	5685	5729	5780	5866	
156	294	543	659	737	1038	1368	1640	3529	3574	4257	4659	4968	5129	5274	5314	5381	5450	5524	5619	
462	566	725	1152	1840	1890	2019	2354	2452	2488	3235	3484	3643	4107	4358	4380	4415	4551	4675	4959	
0	526	621	1082	2957	3009	3295	3377	3419	3491	3630	3726	3843	3899	4256	4345	4883	5045	5080	5209	
73	815	961	1225	1578	1624	1684	1732	1890	2036	2146	2271	2717	2766	3461	3944	4121	4222	4272	4688	
644	753	1117	1149	1646	1963	1979	2044	2225	2293	2444	2586	2728	2833	3803	4006	4356	4419	4526	4606	
55	379	1243	1389	1507	1759	2271	2353	2354	2673	4268	4369	4705	4852	4958	5251	5352	5357	5553	5634	
399	939	988	1132	1347	1671	1738	1918	2792	2886	2939	3264	3359	3542	3830	3987	4278	4311	4443	4904	
160	305	456	676	1150	1246	1402	1747	2221	2597	2952	3268	3294	3572	3642	4256	4282	4369	5098	5518	
0	75	455	1140	1225	1360	1513	1826	2902	2920	3146	3185	3448	3661	3940	4010	4613	4914	5164	5247	
101	243	344	515	646	826	1979	2083	2242	2378	2624	3037	3249	4136	4248	4292	4459	4548	4601	4737	
0	59	177	757	1052	1142	1386	1510	1729	1754	1769	2566	2695	3414	3828	4721	4736	4887	5052	5205	
