1617
69	94	194	436	516	570	715	753	851	917	950	1038	1069	1304	1396	
0	67	482	523	640	732	789	893	935	1072	1168	1225	1283	1572	1601	
0	384	513	632	667	758	789	900	1001	1076	1098	1204	1240	1304	1333	
0	99	188	190	493	548	654	776	873	894	1007	1211	1269	1298	1317	
0	99	129	278	469	516	555	680	715	727	729	775	847	899	1254	
126	190	336	341	343	488	552	638	641	749	775	854	930	975	1038	
66	141	190	244	315	389	488	555	648	654	833	900	996	1069	1144	
0	59	106	216	252	298	347	556	638	656	727	775	873	935	1000	
0	114	169	321	336	421	473	607	676	758	847	1079	1198	1220	1486	
59	129	504	556	742	865	970	994	1024	1056	1154	1221	1297	1347	1424	
94	184	240	336	389	424	609	648	753	812	984	1088	1221	1344	1492	
22	95	170	189	267	343	402	473	836	986	1099	1125	1156	1240	1340	
0	39	147	160	189	336	424	727	799	866	946	1048	1094	1396	1492	
0	112	126	203	341	579	650	775	802	894	984	1052	1168	1220	1392	
174	269	403	421	504	555	676	768	866	986	1094	1191	1253	1306	1549	
67	160	204	315	361	372	383	450	464	603	734	941	1053	1166	1225	
0	170	405	473	552	638	914	964	1025	1139	1162	1180	1200	1304	1347	
0	104	191	278	347	473	521	638	727	902	986	1103	1169	1225	1269	
341	384	438	531	766	854	935	1081	1103	1162	1198	1331	1344	1417	1446	
0	50	169	182	247	321	442	512	767	833	946	986	1009	1191	1289	
