1771
0	117	250	441	536	600	788	860	1043	1163	
161	186	619	662	694	844	962	1035	1070	1165	
688	783	906	960	1062	1170	1343	1372	1481	1571	
24	769	854	969	1062	1160	1233	1252	1327	1383	
75	969	1038	1082	1160	1260	1535	1571	1573	1716	
147	287	319	528	599	724	788	976	989	1109	
578	619	746	790	854	970	1190	1244	1372	1451	
94	299	423	462	599	692	836	881	1011	1189	
0	176	649	688	892	1035	1116	1180	1383	1426	
101	406	475	988	1100	1237	1346	1380	1438	1699	
366	467	658	659	694	804	881	1092	1225	1617	
0	130	266	790	983	1038	1149	1251	1562	1617	
0	122	235	405	462	521	593	751	855	1071	
90	182	318	405	407	475	479	556	593	630	
166	723	858	946	969	1081	1238	1426	1480	1573	
0	88	226	318	536	578	659	775	931	1030	
350	477	528	659	880	981	1070	1150	1278	1687	
16	985	1079	1107	1173	1305	1343	1480	1552	1672	
92	244	319	438	560	659	751	863	962	1646	
53	905	1046	1160	1260	1315	1451	1552	1660	1692	
