1411
0	94	215	248	301	327	445	510	597	751	778	871	963	1059	1196	
0	102	133	319	434	491	646	657	676	807	972	1178	1229	1279	1378	
0	28	126	298	504	592	652	786	918	972	1040	1122	1142	1229	1300	
0	73	96	283	392	445	594	652	745	810	901	940	996	1104	1375	
0	110	211	232	292	328	357	480	579	710	854	1050	1092	1144	1279	
73	102	210	298	368	384	415	480	563	641	667	786	873	935	996	
0	18	93	133	137	313	422	441	495	637	710	753	881	963	1050	
0	198	250	301	384	491	579	678	753	759	855	1098	1185	1188	1245	
0	85	115	228	322	335	472	554	721	799	855	940	948	1092	1264	
94	115	174	204	264	305	368	434	523	601	740	809	901	983	1059	
74	221	290	291	307	445	554	643	778	886	921	1011	1144	1150	1185	
0	49	92	202	232	389	392	476	569	597	673	809	854	931	989	
133	198	292	452	523	643	676	709	786	862	947	995	1085	1160	1256	
0	28	164	215	290	415	504	563	658	721	739	777	807	823	990	
85	142	160	381	415	452	526	678	756	873	881	1011	1098	1188	1208	
