1333
0	142	193	268	360	508	554	642	675	751	841	951	1007	1077	1127	
0	195	274	419	468	508	633	702	860	944	1007	1037	1130	1149	1240	
48	203	210	274	449	521	636	712	836	866	967	998	1042	1045	1127	
0	128	195	286	320	367	386	480	538	705	850	911	951	1025	1114	
19	386	446	466	554	586	680	794	798	869	948	1045	1073	1149	1188	
0	84	140	186	299	365	454	525	529	619	670	827	866	943	1009	
0	205	369	509	556	656	798	951	973	1045	1092	1183	1218	1229	1270	
193	205	226	377	430	508	592	801	853	938	991	1058	1114	1143	1228	
0	48	76	154	210	353	357	376	480	504	558	633	680	944	1042	
0	36	74	139	235	336	377	451	575	619	632	673	724	756	991	
446	529	544	633	671	699	722	735	795	844	973	1058	1152	1170	1308	
0	76	137	180	270	592	654	767	827	889	967	1037	1045	1073	1137	
58	74	137	146	164	236	268	376	654	853	1028	1130	1228	1270	1282	
0	67	74	218	296	383	586	615	712	794	916	951	1091	1183	1226	
84	140	164	188	202	279	421	451	515	519	587	656	756	778	838	
