1361
0	125	221	280	391	467	542	600	796	861	877	948	1000	1084	1183	
0	37	125	224	323	418	470	508	543	600	649	767	861	976	1093	
0	87	133	183	293	395	474	540	665	719	960	1084	1164	1186	1237	
0	94	112	166	174	246	278	354	406	484	568	630	714	795	811	
87	155	226	316	394	536	630	805	826	929	1008	1123	1173	1194	1224	
0	109	155	184	256	262	311	429	479	562	573	667	700	755	1034	
19	40	371	470	542	637	708	755	851	907	985	1122	1173	1315	1316	
0	40	154	265	275	305	343	381	441	485	577	830	907	995	1041	
0	37	322	371	394	409	568	719	951	1008	1088	1123	1206	1240	1301	
90	110	275	322	368	474	622	682	766	851	903	940	1038	1183	1232	
14	36	85	118	120	170	243	564	632	653	742	940	1041	1129	1168	
184	265	311	332	355	511	530	703	862	901	951	1049	1122	1224	1240	
69	90	170	270	384	508	682	767	859	873	908	976	1036	1132	1166	
40	221	343	395	531	564	576	700	826	901	913	1036	1039	1129	1256	
0	94	112	166	208	278	375	632	755	884	954	1070	1118	1119	1265	
