2154
0	79	123	165	512	528	708	790	851	904	994	1055	1070	1476	1549	
0	76	207	528	588	642	721	774	919	963	1070	1103	1524	1573	1672	
0	303	572	597	865	1008	1206	1287	1609	1703	1762	1830	1903	1976	2011	
0	125	174	197	284	543	659	790	1307	1341	1412	1484	1581	1638	1719	
98	201	237	281	372	441	677	767	1027	1054	1145	1235	1342	1432	1486	
7	75	138	237	418	777	958	1038	1155	1208	1321	1389	1556	1617	1785	
10	244	407	513	891	970	1032	1216	1333	1334	1531	1539	1689	1808	1883	
76	122	220	326	447	488	688	763	857	933	1038	1046	1156	1248	1400	
0	355	456	500	642	760	831	912	1050	1491	1531	1672	1959	1998	2063	
0	379	444	728	777	827	934	958	1038	1130	1331	1359	1422	1465	1539	
213	271	391	460	536	588	714	806	910	922	1391	1542	1616	1629	1759	
49	174	255	372	533	644	708	763	770	912	994	1064	1162	1703	1740	
37	110	247	336	514	741	919	1345	1359	1410	1555	1874	1904	1955	2023	
0	36	182	196	273	346	444	553	631	855	940	1294	1432	1561	1904	
74	166	304	457	584	690	890	934	1145	1216	1285	1311	1335	1474	1606	
0	137	147	410	497	702	857	1053	1144	1229	1685	1762	1817	1866	1871	
79	153	287	348	460	578	627	839	963	1385	1424	1605	1662	1811	1885	
0	126	187	375	488	825	855	980	1063	1208	1255	1373	1415	1584	2025	
348	543	1143	1206	1248	1276	1329	1365	1459	1578	1731	1917	1944	2029	2070	
194	268	304	423	561	659	786	819	891	933	1176	1246	1334	1477	1642	
44	525	1013	1062	1113	1160	1246	1311	1566	1586	1770	1777	1778	1903	2106	
28	122	284	342	367	550	924	1032	1255	1332	1549	1662	1830	1972	2006	
0	7	142	210	329	391	444	650	733	1010	1177	1243	1487	1937	1959	
76	235	585	631	852	1219	1276	1282	1341	1391	1595	1653	1759	1889	2143	
0	138	196	462	622	955	1144	1285	1415	1486	1586	1669	1718	1818	1924	
47	178	244	470	597	1062	1143	1235	1509	1542	1617	1745	1866	1893	1944	
87	220	263	281	490	572	709	714	837	1254	1345	1546	1616	1740	1832	
388	507	581	722	819	891	999	1046	1365	1459	1745	1785	1817	1863	1909	
166	284	353	379	444	677	728	868	1026	1064	1389	1415	1506	1638	1689	
91	153	210	340	470	607	728	1276	1316	1419	1487	1687	1770	1805	1998	
