3208
7	85	416	495	637	1098	1181	1284	1370	1982	2095	2159	2234	2294	2384	
0	73	167	254	949	1160	1292	1336	1518	1604	1744	1866	1948	2006	2070	
0	253	302	500	603	753	966	1254	1629	1810	1985	1998	2099	2464	2797	
57	150	708	820	1030	1301	1646	1958	1999	2363	2367	2436	2570	2721	2942	
0	82	330	794	823	830	1068	1121	1517	1544	1596	1800	1825	2019	2104	
515	697	941	1006	1103	1205	1748	1965	2159	2311	2575	2712	2796	2850	2896	
0	93	197	350	384	387	933	973	1348	1391	1767	2028	2331	2437	2760	
0	105	320	639	798	885	1106	1135	1325	1484	1722	1747	2129	2270	2372	
189	282	305	527	808	1349	1464	1769	1788	1925	2661	2815	2912	2994	3065	
352	570	714	884	1231	1260	1471	2036	2177	2343	2513	2577	2581	2594	2659	
0	172	332	470	840	933	993	1067	1151	2371	2481	2598	2797	2898	3158	
0	147	505	630	715	766	797	907	1251	1710	1771	1774	2415	2458	2583	
0	490	613	662	956	1050	1137	1663	1737	1878	1935	2010	2080	2161	2263	
96	162	423	1142	1198	1401	1606	1680	1789	2020	2192	2313	2615	3065	3073	
92	601	650	793	897	961	1175	1295	1392	2235	2355	2465	2697	2730	2787	
48	165	260	495	1189	1446	1816	1942	2013	2154	2228	2304	2326	2566	2709	
0	162	208	351	384	500	550	603	884	1046	1126	1277	1746	2030	2078	
86	105	150	316	330	557	972	1051	2071	2203	2417	2481	2550	2595	2615	
150	254	703	1037	1180	1321	1369	1589	1669	1805	2128	2218	2342	3168	3200	
0	221	342	633	1039	1260	1299	1473	1551	1903	1998	2161	2378	2409	2488	
0	704	806	1092	1938	1998	2232	2284	2347	2364	2454	2528	2598	2641	2694	
92	182	347	431	552	620	802	1015	1063	1275	1692	1693	1840	1977	2580	
0	473	569	627	654	760	830	1598	1706	1726	1808	1878	1947	2706	2828	
384	498	696	702	760	807	976	1655	1689	1711	1852	2105	2168	2294	2322	
78	200	1466	1522	1704	1818	1991	2534	2750	2817	2896	2942	2953	3023	3077	
0	282	332	408	423	550	675	841	888	1017	1506	1584	2553	2641	2663	
260	517	1144	1336	1421	1584	1693	1715	1818	1922	2107	2187	2279	2410	2458	
68	179	276	598	1087	1120	1230	1251	1397	1484	1602	2289	2507	2768	2824	
14	278	456	890	941	1942	2278	2507	2627	2671	2765	2841	2873	2936	3073	
0	519	800	1486	1593	2165	2251	2295	2410	2550	2655	2712	2750	2806	2852	
42	65	227	470	1265	1405	1591	1613	1740	1896	1947	2130	2273	2318	2391	
56	112	253	280	312	564	661	729	1169	1199	1206	1299	1489	1591	2265	
220	565	1690	1751	1930	1935	2104	2459	2546	2566	2589	2693	2748	2796	2841	
24	239	287	1109	1187	1259	1282	1362	2168	2294	2365	2446	2459	2488	3200	
1003	1121	1233	1427	1506	2027	2071	2096	2326	2442	2532	2550	2639	2871	2896	
151	476	536	563	1237	1369	1537	1647	1749	1837	2054	2142	2234	2273	2393	
739	1050	1126	1391	1525	1711	1848	2326	2417	2514	2580	2612	2663	2777	2816	
18	72	203	1101	1169	1202	1310	1545	1596	1663	1744	1837	1866	1879	2352	
32	128	154	487	616	790	900	956	1492	1788	1951	2104	2360	2563	2824	
662	899	1469	2416	2459	2575	2739	2816	2826	2849	2953	2959	3032	3044	3045	
56	187	431	522	543	1063	1087	1136	1188	1733	1737	1861	1938	2140	2154	
323	452	752	808	873	949	982	1025	1619	1657	1891	1961	2048	2259	2409	
518	578	729	1002	1037	1119	1136	1331	1497	2198	2367	2462	2465	2514	2662	
429	489	639	990	1092	1150	1194	1365	1446	1900	2266	2544	2666	2787	2868	
140	333	702	766	1050	1194	1504	1606	1757	1848	2006	2245	2354	2436	2531	
232	294	396	778	873	1018	1120	1188	1210	1301	1419	1427	1514	1709	2078	
42	420	617	808	914	1067	1243	1404	1486	1550	1680	1709	1866	1933	2013	
222	478	533	572	665	786	1419	1553	1654	2328	2364	2511	2582	2658	2824	
0	72	670	1012	1253	1349	1374	1472	1568	2183	2339	2528	2649	2722	2751	
264	392	456	627	630	741	840	974	1090	1510	1717	2064	2128	2565	2671	
