2924
0	182	383	896	991	1615	1700	1791	2130	2512	
69	281	409	1193	1741	1783	1878	2032	2183	2272	
0	228	1061	1469	1586	1950	2069	2149	2225	2269	
0	827	1410	1493	1599	1714	1870	1922	1986	2492	
529	704	925	1096	1192	1306	1395	1559	1645	1821	
572	623	1470	2591	2604	2654	2658	2793	2823	2865	
0	210	375	454	542	1091	1216	1310	1503	1609	
691	999	1475	1618	2168	2245	2272	2494	2552	2616	
84	720	886	1064	1708	2010	2083	2507	2780	2821	
197	454	575	912	975	1066	1828	1905	2032	2442	
82	230	556	740	895	945	983	1627	1745	1942	
45	148	352	1522	1701	1873	2246	2356	2460	2542	
0	69	363	405	420	928	1918	2002	2156	2180	
0	168	721	1038	1610	1709	1886	1951	2042	2850	
0	132	243	333	499	582	894	1838	1994	2340	
165	256	1284	1454	1605	1702	2279	2281	2325	2357	
107	205	254	352	602	674	1084	1257	1355	1454	
670	720	933	1045	1248	1391	1523	1622	2032	2480	
992	1036	1155	1210	1510	1649	1771	1846	2346	2527	
282	330	632	813	919	1576	2067	2221	2533	2629	
243	310	719	757	837	1133	1684	1884	2094	2646	
344	380	481	1016	1277	2274	2401	2412	2563	2860	
835	921	1968	1990	2160	2478	2554	2658	2716	2767	
468	574	695	2233	2267	2371	2403	2459	2583	2767	
144	190	801	1666	1878	1932	2098	2195	2499	2598	
0	188	805	851	919	1381	1563	1658	1967	2163	
355	441	495	760	852	1015	2187	2253	2896	2914	
185	337	507	689	1921	2265	2413	2545	2680	2823	
149	262	465	650	698	757	2232	2357	2447	2667	
354	452	674	815	1263	1423	1546	1757	2604	2805	
6	254	442	643	1348	1391	1569	2379	2630	2727	
295	354	443	530	579	1002	1074	1147	1366	2914	
1192	1635	1776	1873	1897	2336	2371	2584	2667	2722	
158	440	450	542	1401	1984	2090	2180	2272	2552	
145	425	779	805	983	1147	1645	2084	2150	2281	
626	683	850	909	1101	1310	1399	1835	2086	2439	
43	314	627	884	1041	1056	1217	1277	1316	1453	
61	236	420	445	808	942	1144	1461	1565	2092	
0	134	1608	1692	1846	1909	2019	2164	2311	2430	
154	441	512	639	728	936	1093	1861	1908	2189	
107	333	1021	1189	1315	1768	1884	1976	2127	2232	
120	657	1175	1474	1728	1765	1905	2060	2200	2727	
219	574	705	1158	1784	2063	2228	2265	2412	2766	
121	623	917	2385	2481	2573	2620	2716	2722	2818	
728	1002	1025	1370	1474	1730	1800	1903	1973	2011	
53	177	348	519	1355	1527	1989	2113	2251	2371	
144	550	849	1282	1602	1710	1714	2019	2194	2225	
55	615	713	767	1451	1527	2261	2364	2529	2583	
28	510	975	1009	1153	1210	1263	1315	1563	1825	
58	207	349	368	588	1751	2046	2225	2296	2445	
