1762
0	33	78	159	248	306	418	535	633	640	647	666	716	781	836	845	1001	1070	1120	1178	
0	69	79	137	147	274	279	316	325	418	512	558	613	791	875	970	1064	1106	1223	1282	
0	230	368	403	485	564	648	699	855	1025	1094	1176	1207	1415	1480	1493	1543	1620	1678	1682	
17	67	151	232	349	512	670	824	877	899	916	1047	1158	1249	1324	1380	1464	1543	1568	1674	
0	7	88	150	200	291	409	545	555	637	775	923	1025	1060	1070	1212	1239	1331	1392	1520	
0	159	249	520	545	588	612	724	783	953	1016	1106	1217	1242	1292	1301	1339	1400	1516	1599	
0	66	115	125	205	401	535	588	629	692	724	834	861	984	1055	1120	1195	1224	1286	1328	
67	216	291	400	412	517	608	715	819	899	1033	1095	1144	1149	1249	1342	1496	1588	1618	1682	
0	48	78	249	279	369	509	512	564	661	946	1070	1074	1224	1267	1322	1452	1524	1525	1597	
0	66	125	216	375	415	650	828	861	970	1025	1064	1144	1257	1345	1427	1524	1602	1671	1688	
0	88	166	233	259	369	448	462	585	662	744	778	810	874	964	1001	1095	1147	1342	1427	
0	33	66	78	109	300	485	530	535	608	648	676	744	796	873	926	1025	1131	1235	1301	
0	64	141	274	328	485	517	645	661	786	867	926	984	1164	1197	1222	1322	1559	1631	1678	
0	17	150	259	336	409	491	492	535	583	645	786	909	953	1108	1197	1250	1380	1480	1593	
64	205	282	316	397	533	651	736	863	909	939	983	1094	1207	1282	1356	1408	1433	1631	1674	
9	308	412	507	530	605	676	783	976	1111	1178	1181	1268	1334	1354	1482	1490	1599	1620	1682	
233	308	424	621	669	676	789	832	970	1074	1116	1164	1224	1267	1292	1328	1433	1582	1593	1673	
0	137	227	229	266	297	334	392	456	480	613	623	689	786	875	1016	1053	1238	1249	1339	
38	69	166	266	274	281	353	392	491	605	662	716	832	863	984	1060	1118	1147	1203	1239	
97	217	279	328	439	446	564	716	791	877	923	970	971	987	1071	1157	1238	1290	1401	1496	
