2364
0	102	174	208	269	348	457	516	588	712	801	1058	1119	1209	1213	1230	1318	1531	1546	1681	
0	90	218	237	256	277	331	491	641	658	701	782	996	1061	1187	1267	1342	1361	1617	1665	
142	213	663	760	841	925	983	1058	1143	1245	1314	1495	1621	1665	1741	1778	1801	1814	1898	2129	
0	154	245	340	368	1143	1395	1464	1486	1571	1596	1741	1847	1864	1993	2087	2143	2151	2228	2282	
0	39	90	133	213	333	404	448	548	680	756	895	1028	1496	1575	1596	1650	1691	2048	2052	
11	524	621	628	697	751	849	875	955	1042	1209	1266	1337	1404	1702	1751	1791	1842	1900	1935	
279	284	339	381	394	459	501	557	621	756	998	1011	1119	1171	1209	1307	1457	1567	1779	1902	
202	351	404	428	546	579	616	680	710	812	939	948	951	1242	1290	2052	2120	2142	2204	2271	
47	125	216	328	664	819	862	955	1089	1171	1272	1366	1396	1461	1575	1692	1828	1865	1900	1969	
0	390	463	562	635	697	875	1119	1283	1369	1460	1542	1678	1774	1820	1956	1985	2042	2188	2311	
0	42	156	294	426	493	552	754	1440	1513	1535	1639	1792	1812	1852	1924	1997	2117	2121	2237	
0	33	57	141	284	402	501	520	652	665	744	809	948	999	1057	1288	1351	1365	1864	2037	
0	67	85	151	234	371	490	584	929	930	1351	1440	1476	1524	1596	1656	1729	1942	2056	2085	
3	102	174	445	524	664	692	809	904	1061	1165	1251	1302	1656	1724	1818	1972	2043	2149	2220	
0	209	299	520	565	665	862	873	956	1135	1195	1354	1449	1546	1640	1733	1752	1838	1948	2176	
67	276	294	457	517	561	722	728	804	970	1035	1046	1126	1148	1224	1260	1312	1387	2162	2176	
0	99	174	234	707	722	804	879	895	956	1054	1218	1310	1414	1498	1622	1729	1876	1936	2123	
0	148	231	294	390	409	941	998	1110	1266	1421	1461	1472	1542	1639	1738	1985	2009	2042	2097	
0	92	96	216	339	430	520	621	876	1027	1054	1086	1190	1272	1525	1580	1632	2009	2085	2209	
125	249	430	496	621	635	672	767	846	907	1020	1247	1354	1396	1580	1729	1792	1842	1935	2081	
0	245	313	387	490	562	692	782	873	988	1045	1119	1235	1327	1486	1562	1639	1906	1936	2051	
142	215	461	520	578	588	700	891	941	990	1035	1069	1147	1383	1419	1468	1592	1664	1738	1859	
16	141	231	368	387	394	516	1085	1126	1195	1251	1419	1507	1553	1751	1821	2043	2107	2234	2237	
0	313	477	607	743	841	907	939	1123	1147	1267	1498	1595	1705	1752	1821	1880	1972	1996	2037	
0	12	202	391	428	575	888	974	1115	1119	1232	1279	1484	1549	1640	1665	1794	1843	1926	1996	
28	826	885	962	971	1043	1210	1279	1342	1464	1495	1567	1866	1926	2087	2183	2234	2263	2284	2302	
147	292	347	351	462	548	639	753	904	999	1086	1165	1250	1387	1404	1575	1592	1622	1657	1789	
45	142	174	215	248	411	1011	1141	1314	1413	1724	1779	1841	1902	1986	1988	2072	2089	2162	2220	
14	55	150	256	335	356	404	450	517	604	709	728	971	1134	1369	1441	1481	1643	1736	1791	
0	45	67	621	701	744	843	939	1043	1119	1187	1299	1394	1395	1468	1550	1736	1767	1866	2035	
