5698
0	314	506	622	1083	1319	1525	2143	3464	3539	3652	3730	3880	4166	4298	4345	4989	5225	5257	5472	
133	354	540	777	866	1197	1300	1544	1709	2082	2166	2432	3095	3148	4001	4378	4531	4660	4736	4908	
0	146	656	887	952	1085	1327	1621	2475	2482	2678	2746	3141	3144	3237	3542	4055	4204	4296	4464	
102	160	492	1313	1604	1660	3192	3379	3531	3993	4512	4811	4965	5099	5156	5222	5257	5315	5347	5389	
0	295	419	496	642	784	823	900	980	1553	2473	2621	3347	3733	3906	3962	4056	4437	5231	5244	
516	590	814	1125	1468	1550	1763	1952	2358	2565	2772	2775	3573	3707	3914	4002	4198	4331	4504	4758	
0	29	119	1443	1508	1650	2082	3574	3729	3741	3821	4256	4498	4587	5286	5304	5335	5344	5350	5386	
0	502	1586	1878	3728	3937	4186	4305	4508	4806	5027	5061	5096	5156	5181	5208	5347	5461	5510	5605	
363	4085	4108	4190	4223	4385	4513	4580	4627	4691	4771	4882	4993	5221	5286	5289	5304	5354	5458	5504	
63	68	386	422	457	652	1188	1270	2575	2759	2800	3002	3078	3448	3540	3815	3966	4092	4295	4545	
0	841	1223	1439	1493	1574	1680	1823	1928	2060	2063	2281	2923	2953	3047	4076	4100	4128	4577	4778	
212	338	380	832	975	1390	1503	1609	1725	1932	1978	2035	2211	2844	3052	3105	3140	3868	4394	4478	
0	71	552	647	751	1900	2034	2239	2271	2477	2514	2828	3010	3237	3378	3452	4624	4860	4873	4915	
187	562	791	1349	1663	1892	2217	2512	2532	2675	2828	3134	3315	3628	3741	4300	4580	5076	5124	5216	
664	758	856	1318	1677	2206	2300	2462	2496	2544	3459	3618	3876	4085	4309	4378	4552	4591	4814	4917	
0	422	459	523	605	835	1605	1685	1871	1894	2252	3259	3504	3893	4166	4481	4516	4770	5070	5111	
126	144	273	1365	1436	1509	1582	1670	1786	2010	2059	2283	2359	2503	3296	3613	3827	3917	4013	4155	
459	817	871	947	1813	1851	2132	2380	2528	2601	2987	3087	3211	3527	3788	3971	4055	4111	5176	5456	
54	405	536	1040	1115	1211	1297	2023	2176	2327	2726	3184	3592	3668	4227	4251	4550	5057	5150	5234	
41	205	313	355	708	1102	1196	1279	3181	3273	3354	3427	3561	3758	4287	4414	4488	4620	4649	5154	
401	466	552	751	927	1604	2405	2693	2835	2853	4037	4478	4564	4712	4878	5147	5380	5452	5486	5605	
206	1588	1992	2123	2188	2338	2465	2638	2704	2833	3325	3618	4069	4126	4299	4384	5453	5534	5596	5690	
118	237	756	1417	1485	1590	1710	1737	1871	2090	2984	3136	3346	3359	3427	3481	3730	3854	4058	4209	
54	430	1201	1382	1761	1834	2237	2325	2635	2776	2870	2917	4347	4436	4818	4835	4944	5036	5039	5120	
205	567	981	1465	1716	2332	2378	2492	2571	3434	3666	3764	4793	4849	4896	4927	5023	5170	5249	5287	
453	570	710	925	1224	1715	1800	2080	2362	2481	2565	2991	3058	3925	3964	4189	4412	4617	4764	4794	
326	494	669	826	1229	1336	1427	2599	2775	2874	3179	3233	3387	3433	3454	3583	3875	3938	3999	4119	
145	1483	1503	1621	1654	2154	2224	2324	2459	2634	2674	3105	3289	3340	3452	3579	3955	4179	4238	5077	
0	617	701	732	871	1709	1772	1909	2014	2381	2558	3081	3231	3259	3276	4013	4037	4060	4170	4260	
38	196	533	732	787	832	1009	1503	1702	1965	2053	2220	2462	2516	3015	3113	3385	3517	3614	4501	
4	192	294	922	963	2777	2873	2953	3207	3335	3395	3544	4621	4636	4964	5029	5066	5136	5257	5353	
475	623	807	922	993	1098	1122	1858	2129	2199	2211	2453	3004	3366	3930	4042	4674	4711	4791	5225	
440	675	793	947	1190	1365	2177	2335	2642	2748	3357	3452	3497	3622	3736	3835	3962	4435	4743	4891	
0	735	845	1227	2300	2376	2506	2746	2817	2994	3096	3252	3327	3546	3817	3954	4064	4260	4300	4357	
346	1532	1727	1732	1820	1878	1961	2256	2591	3138	3326	3397	3810	3889	3971	4090	4229	4318	4580	4680	
32	633	758	848	1018	1096	1225	1367	2258	2350	2363	2896	3081	3230	3695	3782	4227	4477	5206	5425	
460	612	693	1759	1986	3079	3168	3261	3570	3644	3783	3855	3906	4088	4263	4504	4564	4891	4983	5208	
161	349	476	483	1906	2044	2155	2244	2908	2961	3035	3182	3237	3333	3400	3613	3713	3817	3910	5402	
0	876	1002	1033	2030	2077	2339	2533	2695	2735	3042	3450	3522	3655	4074	4260	4290	4791	4849	5040	
52	149	355	1043	1070	1562	3019	3148	3207	3297	3350	3373	3559	3579	3614	3675	3836	4017	4047	4514	
101	315	463	540	664	2308	2456	2749	2865	2889	2963	3197	3746	3869	4482	4691	4853	4899	5063	5082	
122	617	836	983	1037	1449	1612	1776	1863	2105	2133	2229	2375	2539	2866	2916	2989	3087	4677	4763	
358	531	623	695	1912	1977	2076	2092	3146	3984	4028	4334	4502	4688	4868	4897	5000	5066	5114	5151	
64	794	907	1086	1312	1545	2055	2154	2409	2516	2576	2933	3316	3558	3669	3857	4451	4649	4771	4855	
665	722	747	787	830	1001	1090	1258	1607	1888	1960	2704	2850	3108	3201	3327	3524	3952	4445	4639	
8	75	90	305	313	525	740	832	1033	1395	1696	2429	2544	2834	4099	4191	4346	4620	4691	4786	
147	369	1203	1371	1408	2063	2394	2414	2455	2712	2903	2948	3285	3306	3504	3663	3754	3850	3902	4427	
509	635	709	823	907	1056	1086	1549	1703	2671	2693	2962	3529	3892	4002	4067	4127	4218	4453	4501	
0	1136	1355	1612	1991	2066	2173	2185	2201	2220	3641	3738	4372	4378	5046	5070	5114	5352	5456	5525	
64	1484	1628	1682	1898	2341	2601	2665	2856	2939	3052	3192	3827	4015	4161	4608	4867	4955	5040	5155	
597	797	857	1156	1188	1720	1785	2151	2616	2687	2692	2754	4162	4200	4261	4264	4918	4940	5073	5135	
118	364	434	1936	2343	2377	2441	2516	2896	2959	3182	3340	3462	3669	4144	4353	4447	4621	4904	5294	
216	336	399	576	977	1017	1282	1416	1986	2051	2133	2227	2775	3180	3181	3399	3653	3736	4232	4693	
0	63	149	189	274	657	992	1279	1414	2154	2179	2373	2429	2468	2671	3209	3376	3548	3773	4125	
132	265	402	721	901	1088	1734	2017	2288	2366	2411	2761	3149	3324	3474	3647	4323	4627	4772	4930	
0	163	305	483	921	1310	1494	1564	1654	1752	1805	1901	3843	3931	3993	4889	4942	5129	5260	5352	
0	112	250	390	1847	1858	1916	1977	2031	2414	2445	2525	2597	2675	2836	3008	3388	3950	4168	4361	
148	458	553	623	1393	1551	1673	1779	1802	1953	2429	2625	2737	3418	3663	3852	4068	4480	4670	4849	
227	269	899	984	1125	1270	1332	1546	1732	2254	2313	2532	2681	2789	3207	3222	3462	4638	4676	4788	
249	541	2152	2195	2454	2735	2917	2955	2987	3917	4041	4162	4355	4614	4658	4801	4816	4891	4942	4961	
0	304	377	983	1419	1581	1723	1761	1822	2049	2166	2333	2380	2469	2529	2582	2896	2971	3387	3452	
268	758	1279	1541	1625	1771	2003	2164	2782	3005	3106	3115	3540	3699	3758	3764	3899	4833	4940	4944	
0	178	274	412	776	899	1064	1086	1143	1223	1436	1721	2975	3750	3922	4107	4238	4265	4355	4610	
355	701	984	1034	1158	1355	1999	2023	2687	2845	3152	3221	3230	4251	4353	4720	4835	5104	5134	5207	
201	299	620	726	939	1122	2072	2489	2608	2648	3016	3078	3843	4357	4955	5451	5488	5550	5594	5600	
31	428	567	1516	1885	2112	2309	2552	2921	3019	3035	3173	4094	4099	4642	4720	5240	5258	5556	5565	
455	521	801	856	1801	2201	2287	2550	2681	2787	2845	2883	3548	4119	4187	4389	4439	4588	4774	4886	
692	872	965	1575	1748	1786	1919	2235	2361	4108	4282	4587	4649	4788	4869	4991	5351	5357	5372	5400	
36	125	372	1028	1156	1165	1331	1484	1579	1682	1847	2671	2754	2850	2874	2965	3005	3639	3793	3994	
219	1054	1165	1487	1546	1576	2075	2196	2264	2313	2374	2518	3308	3503	3579	4175	4256	4339	4422	5490	
46	149	388	484	1027	1165	1223	2601	2698	3017	3058	3133	3244	3291	3462	3888	4388	4488	4591	4706	
929	1129	1225	1373	1543	1576	1659	1802	1928	2538	2616	2707	2907	2943	3409	3525	3618	3690	4191	4223	
0	215	376	410	453	552	658	857	1329	2775	2821	2909	2999	3177	3787	3903	3964	4056	4152	4197	
197	623	695	906	1487	1689	1827	2265	2462	3260	3708	4008	4207	4251	4401	4583	4633	4786	4801	5134	
783	1154	1339	1571	1856	2071	2137	2201	2441	3052	3124	3256	4287	4433	4691	4944	5136	5173	5180	5357	
83	1125	1142	1166	1290	1471	2005	2123	2133	2921	3297	3583	3685	3921	4154	4419	4595	4660	5177	5258	
124	377	410	655	940	1035	1147	1621	1749	1771	1928	2591	3393	3514	3574	3612	4080	4522	4756	5234	
436	538	570	873	1070	1158	1412	3949	4639	4751	4974	5146	5209	5252	5283	5344	5385	5486	5549	5571	
0	102	249	605	682	709	805	926	1001	1036	1182	1316	2482	2591	2969	3435	3652	3722	3821	4022	
43	117	153	463	553	693	1408	1465	2415	2649	2714	2853	2861	2923	3174	3262	3318	5109	5177	5258	
486	867	1190	2179	2272	2337	2376	2471	2723	2761	2793	3058	3118	3461	3782	3827	4538	4750	4810	5565	
49	775	939	1038	1204	1237	1433	1801	1878	1894	2246	2307	3372	4222	4407	4513	4639	4763	4938	5082	
204	259	1409	1468	1545	1667	1810	1976	2244	2376	2577	2823	2931	3093	3582	3677	4417	4539	4778	4989	
4	199	366	428	911	1016	1049	1661	1709	1850	2090	4310	4593	4690	4828	4972	5037	5283	5287	5304	
78	215	333	617	747	834	1042	1096	1313	2990	3190	3338	3387	3439	3541	4516	4616	4633	4786	4924	
0	80	185	594	664	950	1509	1579	1689	2122	2185	2322	2373	3653	4030	4279	4345	4381	4674	5488	
160	234	851	926	936	1112	1175	1369	1552	3352	3411	3538	3825	3941	4037	4231	4392	4546	4695	4788	
762	783	844	1001	1040	1399	1652	1802	2110	2260	2488	2794	2859	2870	3359	3451	3517	4206	4735	5342	
82	213	815	1017	1087	1144	1267	1584	1967	2035	2358	3144	3222	3651	3763	3920	4318	4346	4572	4649	
35	75	253	571	1696	1927	2053	2072	2148	2284	2359	2483	3039	3124	3159	4182	4284	4424	4966	4983	
146	694	1440	1703	1800	1878	2395	3055	3178	3590	3652	4251	4606	4610	4683	4776	4790	4852	4890	5124	
269	996	1281	1380	1612	1862	1986	2099	2195	2299	2537	3138	3206	3394	3530	4132	4338	4452	4553	4821	
34	176	232	259	1105	1249	1313	1412	1558	1630	2454	2479	2634	2884	2943	3090	3263	3431	3671	4263	
116	635	871	969	1595	1893	1991	2082	2927	3288	3573	3982	4146	4367	4497	5029	5067	5073	5120	5161	
48	543	1597	1616	1732	1997	2197	2287	2323	2393	2675	4548	4638	4661	5138	5170	5212	5216	5222	5423	
260	366	691	963	996	1143	1225	1297	1481	1784	2393	2698	3241	3585	3713	3843	4236	4282	4391	5082	
65	196	453	1268	1414	1635	1845	1928	1984	2128	2291	3210	3354	3376	4141	4469	4580	4617	4846	4948	
277	1258	1363	1394	1453	1508	1734	1864	2525	2621	3591	3738	3849	3985	4627	4707	5063	5096	5144	5146	
136	244	1099	1159	1357	1447	1544	1813	1916	2172	2383	2745	2821	3383	3838	3999	4126	4202	4399	4679	
1115	1193	1249	1426	1484	1603	1953	2154	2263	2326	2380	4411	4535	4766	4896	4979	5057	5230	5269	5335	
