2941
0	118	145	274	633	1052	1469	1606	1691	1880	
92	102	219	561	621	1214	1986	2188	2697	2709	
695	830	1427	1566	1682	1773	1814	2357	2495	2721	
15	109	220	383	1806	1901	2051	2090	2174	2570	
181	447	862	2025	2154	2287	2360	2363	2532	2741	
0	720	1607	1773	1844	2103	2137	2165	2736	2758	
704	1418	1520	2273	2696	2729	2802	2821	2844	2859	
273	604	830	954	1169	1290	1951	1991	2144	2222	
0	102	905	1139	1163	1249	1328	1620	1690	2642	
613	1176	1441	1761	2347	2467	2492	2535	2709	2740	
21	108	286	421	561	661	761	1546	1627	2267	
0	74	261	363	421	507	796	985	1833	1979	
78	249	1278	1390	1441	1667	1795	1979	2056	2317	
0	1022	1151	1311	1934	2040	2176	2286	2355	2602	
0	36	845	1602	1801	1865	2240	2267	2367	2429	
0	239	480	895	1004	1143	1253	1530	1896	2467	
969	1086	1163	1326	1493	1763	2147	2361	2765	2769	
119	804	920	1054	2404	2547	2640	2699	2766	2834	
196	509	576	914	1063	1177	1500	1612	1953	2181	
179	382	553	695	844	1030	2274	2482	2498	2700	
35	800	1280	1499	1638	2127	2258	2472	2546	2640	
145	301	382	525	857	1330	1517	1798	2805	2813	
71	113	257	393	633	720	1377	1443	1487	2498	
115	277	854	917	1060	1255	1330	1517	1717	2131	
102	772	863	1018	1340	1409	1545	1623	1716	2769	
433	577	712	1265	1654	2491	2539	2595	2603	2702	
0	830	924	963	1153	1211	1285	1578	2093	2201	
26	109	523	1185	1280	1456	1606	1623	1798	2078	
410	625	731	830	972	1199	1212	2080	2310	2486	
0	199	469	691	750	1156	1235	1409	1628	1977	
282	1386	1503	1594	1638	1678	1981	2404	2632	2711	
43	439	691	1169	1761	2543	2602	2713	2722	2855	
76	233	289	383	1850	1909	2137	2305	2417	2443	
358	442	812	996	1112	1330	1582	1728	1858	1909	
0	145	154	213	525	809	1128	1626	2002	2103	
296	400	436	661	1302	1384	1764	1838	2538	2570	
82	119	703	982	1575	1893	1979	2067	2284	2321	
365	507	610	900	1867	2321	2357	2403	2720	2736	
303	679	1315	1724	1842	1948	2078	2443	2514	2810	
154	425	534	756	867	1013	1319	2167	2201	2406	
204	595	1070	1194	1466	1483	1592	1910	2154	2220	
139	413	822	1276	1423	1547	1669	2018	2428	2491	
972	1111	1141	1185	1275	1328	1408	1514	2174	2364	
59	215	501	2271	2323	2404	2443	2532	2650	2834	
51	207	317	435	896	1007	1706	1816	2068	2167	
146	213	275	550	1066	1212	2447	2595	2655	2696	
217	368	524	621	711	963	1692	1831	2265	2344	
761	876	1052	1149	1326	1424	1586	1677	2016	2301	
289	386	958	1022	1741	1858	2138	2207	2313	2585	
38	602	720	759	897	1130	1222	1424	1983	2192	
