3270
0	78	922	936	1027	1090	1159	1296	1393	1646	1660	1717	2079	2150	2239	2381	2588	2732	2785	3028	
0	27	55	144	302	318	431	565	633	952	1050	1320	1659	1812	1883	1979	2040	2181	2381	2396	
75	660	795	950	1216	1275	1431	1468	1759	1808	1893	2208	2302	2403	2551	2710	2797	2973	3039	3105	
0	131	755	958	1021	1055	1144	1184	1344	1422	2366	2388	2446	2683	2829	2863	2928	2985	3044	3071	
27	744	874	1410	1431	1505	1516	1559	1636	1765	1871	2086	2218	2406	2778	2808	2830	3010	3105	3109	
0	400	478	561	576	631	840	971	1128	1193	1275	1359	1447	1832	2086	2459	2551	2663	2814	2830	
0	150	197	286	477	481	556	727	1103	1223	1296	1567	1605	1649	1743	1830	2095	2403	2637	2809	
24	58	113	145	199	280	451	457	572	743	906	1001	1122	1153	1321	2019	2151	2215	2311	2395	
95	219	321	393	544	658	959	1247	1370	1486	1671	1823	1957	2337	2463	2570	2696	3109	3111	3182	
171	237	338	377	431	585	667	871	1177	1629	1664	1830	1875	1978	2077	2431	2722	2737	2942	3111	
309	425	427	523	774	777	958	1008	1183	1334	1516	1617	1752	1917	1992	2391	2403	2484	2932	3071	
0	430	867	1091	1260	1473	1567	1794	1915	1935	2096	2296	2371	2423	2607	2635	2664	2772	3039	3096	
162	272	537	677	735	793	1050	1143	1326	1705	1804	2103	2164	2239	2370	2540	2609	2705	2821	2849	
0	487	532	623	647	887	1088	1179	1270	1392	1514	1708	1885	1974	2004	2176	2547	3096	3109	3157	
40	241	265	321	403	713	736	929	1481	1533	1604	1785	1794	2379	2475	2580	2983	3026	3027	3098	
10	179	467	602	630	743	858	1018	1229	1368	1461	1542	1664	1766	1810	1857	1929	2164	2301	2391	
228	638	724	784	1285	1420	1602	1777	1815	1925	1979	2052	2168	2284	2363	2496	2575	2687	2806	2816	
132	186	259	458	485	1063	1164	1261	1362	1473	1605	1636	1673	1693	1777	1860	1957	2067	3117	3178	
262	566	953	1015	1507	2038	2074	2125	2193	2229	2235	2247	2340	2636	2795	2894	2981	3034	3037	3070	
110	260	481	569	589	625	747	919	965	1055	1133	1243	1376	1568	1931	1989	2121	2229	2312	2613	
306	371	421	450	451	623	1100	1153	1238	1424	1464	1736	1927	1971	2096	2127	2272	2280	2553	2776	
0	65	179	341	695	874	941	1123	1158	1270	1362	1394	1496	1594	1633	1751	1804	1923	2036	2215	
0	380	523	544	795	920	958	1161	1254	1379	1567	1875	2067	2208	2312	2484	2554	2836	2945	3003	
180	283	330	821	918	1011	1394	1429	1602	1664	2038	2101	2469	2639	2837	2910	2950	2966	3003	3059	
0	57	160	241	833	924	1100	1179	1425	1665	1784	1832	2166	2193	2240	2354	2398	2495	2544	2644	
0	53	109	263	350	660	764	789	1184	1292	1369	1449	1554	1582	1958	2034	2056	2185	2366	2517	
0	253	589	744	998	1320	1422	1981	2066	2130	2153	2252	2326	2391	2484	2596	2712	2852	3080	3127	
150	173	362	458	546	615	649	687	863	952	1066	1214	1266	1542	1560	1701	1789	2008	2280	2366	
235	309	522	635	1105	1275	1396	1435	1841	1955	2083	2150	2188	2401	2488	2526	2685	2785	2928	2950	
229	263	498	591	876	941	1018	1089	1208	1512	1560	1615	1660	1828	1974	2143	2627	2752	2801	2868	
0	75	350	402	712	774	789	837	901	1001	1111	1254	1429	2016	2103	2127	2446	2588	2732	2809	
14	169	260	330	380	474	498	623	902	982	1065	1468	1505	1666	2376	2446	2526	2599	2743	2785	
92	188	283	427	537	561	818	1006	1043	1131	1352	1482	1769	1885	2016	2056	2417	2469	2894	2966	
173	492	537	651	695	777	851	890	1140	1452	1581	1602	1649	1742	1836	2245	2458	2594	2660	2893	
55	77	200	315	465	644	777	876	987	1092	1211	1394	1547	1591	1610	2520	2635	2760	2829	2897	
0	100	218	916	1062	1224	1260	1348	1602	1664	1758	1920	2025	2132	2308	2350	2388	2526	2565	2647	
54	172	232	313	513	893	1143	1270	1688	1705	1818	1931	2025	2101	2309	2423	2457	2673	3046	3117	
12	84	291	415	504	699	816	929	1055	1123	1195	1658	1893	2176	2310	2623	2756	2821	2897	2975	
260	376	488	556	621	709	926	998	1158	1454	1507	1587	1747	1815	2034	2130	2326	2491	2632	2676	
98	200	339	464	569	735	970	1181	1358	1694	1778	1918	1961	2074	2210	2795	2836	2886	2975	3158	
0	84	128	625	778	965	1275	1364	1563	1655	1673	1802	1863	2262	2342	2473	2575	2626	3026	3071	
23	90	418	539	615	645	738	821	832	901	967	1055	1089	1133	1344	1609	1836	2454	2565	2639	
20	75	148	826	1111	1338	1458	1613	1699	1777	1912	2256	2363	2615	2654	2740	2835	2915	3127	3237	
0	75	581	649	872	1096	1131	1234	1288	1411	1464	1577	1655	1777	1945	2306	2484	2526	2609	2655	
55	272	489	738	825	826	965	1008	1315	1344	1545	1591	1720	1817	1877	2002	2144	2434	2756	2808	
20	197	333	591	783	964	1122	1533	1631	1693	1765	1830	1875	2044	2342	2626	2664	2740	3159	3242	
53	54	128	571	667	952	959	1041	1159	1177	1756	1924	2125	2328	2445	2601	2644	2705	2847	2928	
135	171	290	390	457	485	537	640	736	870	1381	1559	1667	1712	1857	1863	2261	2311	2538	2745	
0	69	316	413	532	649	832	994	1251	1318	1382	1531	1695	1795	2178	2214	2348	2785	2814	2908	
167	209	513	631	756	962	1026	1319	1320	1492	1675	1729	1751	1813	1969	2040	2135	2267	2310	2399	
