1578
0	99	296	300	385	566	610	697	791	886	932	972	1017	1091	1187	
0	77	241	267	505	1011	1055	1119	1138	1274	1287	1377	1453	1548	1556	
0	270	290	363	413	811	877	976	1018	1025	1178	1274	1332	1453	1476	
0	76	154	219	243	344	433	519	551	662	1159	1162	1187	1238	1310	
275	373	434	469	529	594	610	707	792	886	929	942	1072	1113	1352	
92	241	296	372	482	539	636	717	737	792	962	1065	1117	1448	1512	
0	176	270	302	407	513	539	674	707	804	832	895	897	931	1029	
91	177	351	437	661	724	851	976	1014	1055	1191	1275	1369	1432	1513	
0	143	243	307	344	433	636	724	737	843	874	1097	1196	1207	1215	
0	359	430	529	562	929	1011	1055	1069	1176	1178	1238	1311	1363	1512	
17	66	152	213	434	596	715	811	865	909	1057	1069	1197	1342	1432	
0	66	213	430	562	674	764	820	945	962	1119	1210	1268	1324	1366	
77	176	225	247	523	536	598	628	672	697	1162	1308	1352	1388	1441	
64	153	215	267	499	529	612	662	804	878	1019	1206	1244	1334	1404	
300	373	422	694	769	868	912	994	996	1064	1080	1287	1324	1336	1456	
0	113	153	199	374	422	428	519	1080	1159	1210	1261	1386	1456	1521	
0	49	54	113	174	259	329	529	649	731	871	946	1014	1103	1172	
132	143	219	312	372	455	519	629	877	958	1067	1135	1332	1363	1538	
49	157	199	248	341	534	624	632	697	878	945	1017	1154	1244	1334	
0	19	72	152	247	307	467	523	624	693	721	764	791	946	1196	
