1379
0	51	215	326	351	389	413	634	649	676	956	1001	1081	1228	1272	
0	40	288	440	499	519	571	641	681	748	824	900	940	1022	1027	
0	136	277	362	426	484	664	758	769	824	862	940	1044	1091	1244	
0	40	49	131	168	211	457	571	606	666	686	769	888	1153	1272	
0	128	302	330	392	428	758	842	902	956	998	1091	1097	1171	1259	
0	78	131	148	244	326	349	397	461	547	842	847	963	1022	1035	
51	134	253	260	325	394	495	603	661	727	810	921	963	1044	1113	
0	206	277	341	361	394	532	556	621	703	775	889	971	1052	1097	
0	82	210	302	314	352	507	565	649	730	769	784	837	850	998	
0	84	187	282	429	457	528	626	696	795	915	1055	1187	1226	1292	
92	136	194	208	273	426	582	634	655	681	686	737	807	862	904	
0	134	206	284	325	352	425	456	540	603	1001	1080	1171	1250	1276	
73	124	173	284	381	425	491	582	811	902	923	1027	1113	1174	1281	
185	344	429	495	540	701	727	811	835	931	998	1089	1100	1198	1228	
0	122	215	345	385	422	499	607	664	686	1080	1153	1250	1268	1338	
