1477
0	173	188	405	462	552	605	680	758	992	1000	1019	1124	1193	1259	
0	120	307	347	468	511	584	680	760	914	992	1084	1174	1230	1369	
0	164	262	344	390	511	603	698	754	857	869	874	1026	1239	1316	
18	68	69	206	278	324	422	586	660	780	870	937	964	1080	1133	
292	307	344	360	477	580	653	739	791	900	962	1153	1239	1283	1363	
0	79	347	469	510	596	741	791	946	1033	1174	1229	1267	1336	1415	
164	206	245	287	431	468	541	619	862	994	1103	1133	1243	1277	1369	
68	188	213	262	335	390	410	462	687	760	836	878	923	1107	1329	
91	208	329	332	619	687	739	754	842	914	937	1041	1193	1273	1374	
262	292	430	596	738	793	799	835	962	1033	1084	1147	1261	1277	1340	
0	18	108	163	258	330	422	510	579	779	1049	1107	1151	1230	1273	
0	109	278	484	619	668	741	786	831	924	1032	1100	1137	1209	1291	
0	79	168	181	256	441	552	624	690	786	842	945	1055	1179	1229	
88	168	262	298	510	586	605	690	779	869	1000	1049	1075	1291	1357	
34	163	330	405	477	542	548	579	644	668	712	758	847	946	956	
