2236
0	97	147	166	173	266	517	790	1034	1127	1213	1327	1510	1569	1831	1879	1925	1949	2006	2132	
0	135	248	567	581	647	655	931	1014	1081	1176	1230	1451	1552	1643	1730	1899	2001	2137	2201	
0	77	159	324	409	440	530	710	777	896	997	1005	1078	1324	1401	1691	1726	1823	1869	2031	
0	31	243	342	515	567	656	733	860	887	978	1009	1172	1207	1399	1423	1516	1603	1619	1717	
0	14	159	173	336	436	594	772	849	872	1207	1226	1339	1486	1658	1756	1797	2035	2132	2194	
0	148	243	300	381	474	495	634	698	728	768	849	1006	1025	1172	1392	1469	1540	1710	1842	
31	64	260	341	435	621	710	762	795	887	1106	1120	1474	1588	1649	1783	1909	2095	2109	2113	
0	70	166	317	372	471	554	827	870	957	1233	1247	1293	1441	1458	1490	1653	1913	2063	2159	
0	286	322	341	362	740	772	847	928	975	1039	1119	1201	1305	1346	1516	1803	1892	1972	2032	
49	58	94	205	284	316	569	800	827	872	957	1115	1267	1399	1506	1565	1636	1719	1852	1953	
69	134	263	324	610	870	1008	1081	1247	1362	1403	1513	1579	1724	1802	1831	2132	2163	2194	2200	
0	45	152	181	230	381	562	593	789	980	1150	1294	1641	1653	1727	1796	1869	1975	2112	2132	
0	168	223	411	471	505	580	634	710	786	847	972	1077	1115	1217	1247	1261	1377	1548	1723	
134	148	196	463	582	756	882	984	1093	1277	1310	1423	1469	1534	1678	1811	1814	1915	1954	2159	
0	362	509	517	641	667	702	847	1064	1157	1257	1294	1384	1726	1754	1848	1904	1910	2008	2094	
117	441	515	580	667	694	715	785	889	914	1015	1097	1226	1306	1473	1649	1821	1916	1970	2063	
53	64	181	301	488	562	746	897	996	1000	1064	1174	1268	1401	1481	1603	1814	1842	1949	2181	
23	93	146	158	283	328	435	593	710	733	796	1056	1165	1310	1398	1537	1641	1690	1918	1954	
66	270	300	385	393	506	634	733	961	1064	1122	1194	1267	1310	1398	1538	1639	1842	1959	2124	
189	223	240	276	385	469	581	875	931	1040	1127	1253	1368	1420	1579	1658	1771	1808	1914	1980	
0	59	138	241	284	354	356	682	740	787	835	928	947	1004	1081	1113	1174	1247	1272	1324	
70	76	94	167	787	928	1072	1187	1201	1383	1480	1565	1719	1767	1797	1892	1903	1950	2032	2103	
148	264	336	373	609	1127	1222	1437	1450	1473	1634	1748	1754	1779	1799	1942	2022	2032	2065	2124	
223	322	428	521	597	846	873	939	1008	1124	1159	1257	1330	1433	1569	1644	1767	1821	1915	1950	
0	71	173	409	496	582	663	698	810	1005	1119	1193	1290	1403	1513	1548	1718	1819	1914	2008	
0	34	223	496	656	662	777	853	975	1111	1223	1324	1368	1458	1626	1730	1768	1823	1942	2109	
14	45	117	389	436	687	873	1009	1081	1209	1300	1310	1473	1561	1636	1664	1959	2035	2112	2148	
88	233	301	373	469	505	662	853	898	997	1058	1222	1272	1322	1399	1458	1649	1796	1797	1800	
58	187	190	260	301	381	474	506	662	704	768	786	883	1093	1345	1481	1548	1660	1671	1895	
0	119	167	233	522	663	710	908	1022	1026	1265	1293	1351	1515	1897	1913	1970	2006	2066	2095	
