1376
93	153	461	567	659	812	839	887	964	1018	
0	182	216	662	805	916	997	1090	1152	1211	
13	221	403	462	848	1019	1117	1140	1264	1269	
0	209	221	301	397	430	541	871	932	1147	
58	508	557	652	791	941	964	1160	1266	1283	
153	251	294	431	495	508	606	750	876	938	
0	115	209	313	427	500	674	760	902	981	
51	261	325	495	628	727	811	949	1111	1185	
40	105	258	355	557	577	798	1150	1171	1275	
0	114	233	338	430	508	596	717	817	937	
0	238	325	388	442	557	622	713	812	1084	
0	129	203	340	654	1044	1117	1219	1269	1367	
0	355	431	501	574	811	874	893	1057	1140	
0	61	136	374	490	662	936	1018	1136	1188	
0	129	279	424	574	737	750	827	1001	1043	
37	170	261	454	508	681	1117	1150	1225	1283	
33	162	223	598	727	840	926	932	1043	1090	
53	556	598	622	713	853	1056	1223	1275	1323	
88	378	542	760	853	1019	1057	1188	1257	1299	
86	201	216	276	354	629	692	763	952	1019	
