3210
21	384	901	1020	1118	1194	1666	1819	1857	2320	2409	2553	2658	2839	3017	
0	270	394	508	647	756	885	1008	1358	1488	1693	1731	1829	1984	2159	
0	706	1007	1129	1181	1266	1306	1598	1657	1746	1889	2105	2229	2518	2563	
121	276	566	690	748	810	869	1091	1161	1411	1477	1738	2149	2442	2997	
0	149	260	263	379	498	1083	1271	1340	1601	1907	2119	2260	2332	2417	
0	48	90	190	471	583	729	888	958	1625	1714	1829	1976	2095	2751	
172	259	351	726	906	939	1393	1477	1596	1691	1913	2284	2407	2656	2778	
0	29	193	259	280	663	729	797	1127	1194	1370	2240	2336	2431	2560	
0	253	303	463	659	740	865	1142	1802	2024	2234	2292	2313	2407	2563	
0	397	498	550	613	1041	1079	1209	1276	1369	1731	1882	1998	2702	2773	
49	121	181	514	786	842	880	1022	1162	1284	1503	2018	2056	2072	2395	
65	450	967	1070	1395	2221	2245	2342	2421	2572	2656	2768	2875	3021	3095	
0	260	349	394	499	923	1102	1183	1326	1501	1591	1834	2043	2287	2439	
126	182	349	477	672	826	945	1469	1542	1616	1708	2228	2272	2366	2531	
71	190	312	402	607	1663	1829	1914	2017	2142	2203	2361	2501	2642	2876	
544	1298	1359	1457	1550	1648	1728	1819	1910	1971	2187	2200	2486	2818	2839	
0	44	111	1225	1270	1343	1487	1593	1798	1885	1949	1970	2667	2742	2828	
81	117	251	440	634	843	906	982	1276	1318	1520	2037	2188	2277	2783	
45	167	896	1566	1887	1964	2078	2105	2131	2293	2401	2517	2606	2723	2969	
19	206	337	461	595	1079	1186	1249	1359	1654	1830	1966	2063	2262	2938	
21	68	111	748	842	928	1012	1166	1509	1517	1689	1718	1842	2073	2467	
146	253	356	357	616	704	1104	1272	1439	1480	1587	2071	2144	2177	2284	
93	257	296	882	985	1097	1142	1156	1258	1537	1649	1738	1830	2137	2620	
163	412	633	720	799	1007	1385	1488	1550	1616	1992	2093	2345	2514	2575	
0	8	227	263	454	652	673	802	991	1173	2196	2285	2457	2489	2838	
113	578	651	785	855	973	1106	1249	2408	2524	2551	2634	2776	2884	2923	
30	246	296	373	442	869	1196	1276	1395	1840	1938	2117	2224	2340	2536	
28	320	470	636	813	939	1366	1389	1517	1754	1945	2313	2419	2440	2561	
102	255	350	545	998	1091	1480	1607	1805	2200	2240	2258	2304	2459	2617	
527	827	958	1122	1318	1439	1986	2269	2439	2493	2715	2797	2870	2935	2978	
76	529	888	946	1161	1360	1400	1415	1550	1593	1882	1949	2028	2863	3137	
0	420	1238	1443	1966	2138	2221	2272	2340	2517	2583	2709	2778	2923	3095	
0	223	585	669	777	848	915	975	1272	1570	1663	1964	2094	2360	2502	
44	547	571	601	783	1885	2013	2095	2143	2392	2485	2748	2870	2969	3042	
0	140	394	497	1445	1494	1510	1596	1753	1850	2417	2471	2644	2974	2978	
254	318	427	556	651	726	774	1248	1283	1304	2256	2399	2472	2571	2952	
51	170	278	487	915	991	1162	1740	1960	2031	2215	2303	2440	2721	2751	
346	456	525	553	720	879	1031	1808	2069	2192	2742	2803	2901	2929	2941	
6	107	177	326	1540	1679	1698	1826	2188	2350	2442	2551	2563	2634	2695	
120	226	290	379	417	546	1256	1417	2107	2327	2492	2502	2948	2997	3042	
81	250	588	687	826	1494	1648	1762	1944	1970	2064	2143	2407	2499	2578	
135	182	1330	1434	1472	1557	1686	2056	2071	2575	2667	2778	2923	2984	3058	
4	412	581	661	706	966	1031	1168	1211	1275	1636	1786	2011	2349	2767	
19	223	306	369	442	725	1104	1187	1421	1721	1754	1922	2125	2195	2344	
388	553	721	802	885	1059	1308	1358	1396	1472	1665	1992	2552	2901	2952	
99	127	184	293	421	628	723	802	1027	1122	1293	1404	1898	3175	3192	
459	655	1020	1104	1168	1318	1605	1696	1847	1949	2167	2266	2481	2935	3061	
107	184	1064	1419	1573	1790	1949	2464	2542	2656	2668	2716	2773	2832	2845	
141	368	454	709	874	1039	1362	1554	1616	2362	2498	2857	2870	3028	3139	
0	45	194	252	481	487	582	766	813	873	1395	1972	2064	2244	2587	
