2852
104	411	899	1050	1055	1163	1870	1999	2711	2719	
99	744	1195	1237	1355	1485	1500	1503	1598	1673	
330	536	900	1108	1163	1194	1307	2128	2200	2735	
26	139	423	651	734	929	1411	1983	2307	2367	
698	782	1351	1598	1797	2079	2284	2421	2456	2648	
0	109	520	1543	1574	1673	1772	1930	2149	2155	
345	409	574	718	862	1100	1148	1255	1673	1742	
0	317	420	743	1108	1196	1504	1738	1809	2105	
0	1544	1634	1665	1769	1881	2052	2079	2296	2818	
1193	1273	1443	1745	1989	2032	2132	2203	2395	2490	
20	318	517	1016	1871	1999	2051	2148	2336	2477	
165	408	411	525	623	1082	1149	1209	1679	1745	
100	272	311	541	874	1891	1990	2100	2245	2508	
360	543	731	830	1148	1513	1616	1664	2658	2740	
180	429	450	705	1074	1571	1683	2365	2678	2711	
218	588	914	1021	1153	1242	1398	1794	2450	2508	
315	978	1095	1116	1184	1361	1486	1990	2098	2244	
374	452	529	1437	1480	1541	1769	2020	2041	2340	
159	257	705	735	881	2373	2398	2453	2493	2502	
57	124	218	259	602	695	780	1344	1361	2154	
537	567	917	1132	1417	1634	1873	1890	1930	2237	
23	104	349	613	640	781	861	1289	1643	1727	
368	426	606	694	809	959	1003	1727	1800	1964	
0	255	318	388	477	826	1054	1209	1386	2089	
284	345	540	671	826	937	2188	2352	2399	2663	
311	395	614	829	1186	1429	1929	2185	2212	2308	
169	239	613	729	1015	1260	1949	2311	2412	2536	
228	327	347	424	1140	1195	1650	2319	2434	2571	
202	442	458	1025	1273	1503	1544	1602	1949	1984	
0	112	144	841	1691	2523	2576	2649	2741	2770	
90	583	791	904	980	1063	1319	1878	2064	2160	
0	258	272	419	529	652	1352	1900	1983	2740	
0	485	1216	1420	2398	2565	2663	2701	2703	2805	
26	159	330	1474	1554	1602	1658	1747	1804	1927	
0	311	597	695	1078	1116	1492	1503	1592	1909	
0	434	498	1105	1524	1822	2042	2119	2276	2384	
144	186	345	801	1031	1318	2000	2089	2178	2372	
189	1323	1804	1871	2016	2088	2138	2203	2297	2588	
943	1018	1252	1299	1350	1455	1480	1495	2030	2221	
221	500	786	848	954	1430	2219	2719	2735	2770	
119	500	591	631	793	1119	1274	1677	1893	2041	
914	991	1592	1969	2072	2178	2306	2408	2447	2493	
48	688	983	2012	2097	2131	2210	2278	2462	2472	
489	620	656	758	839	1455	1892	1902	2119	2276	
151	257	445	557	832	961	1626	1654	1729	1958	
0	57	394	503	724	862	944	1357	1497	1707	
458	1718	1853	2200	2274	2278	2335	2410	2463	2526	
144	1570	1636	2014	2044	2088	2155	2224	2272	2409	
678	780	1062	1253	1318	1841	1943	2032	2064	2118	
64	552	801	1050	1331	1370	1382	1519	1592	2576	
