2187
0	49	111	151	198	307	433	510	588	677	749	959	974	1456	1660	
0	7	122	206	307	837	903	950	1448	1473	1662	1714	1757	1835	1906	
7	66	73	158	272	1180	1515	1735	1863	1921	2086	2098	2142	2149	2177	
0	49	615	744	771	868	1161	1212	1221	1404	1470	1656	1870	1971	1972	
0	301	447	512	575	591	626	795	1090	1169	1261	1291	1351	1704	1756	
0	149	275	343	390	453	493	521	607	726	1110	1405	1470	1708	1723	
0	66	131	182	370	580	626	696	722	1027	1226	1305	1541	1741	1822	
0	83	334	685	771	858	876	902	1022	1163	1261	1495	1555	1640	1764	
0	139	282	368	474	615	685	783	1122	1343	1405	1550	1630	1720	1926	
0	48	158	206	399	478	565	600	657	952	1116	1255	1302	1639	1769	
36	131	218	328	596	831	894	1062	1359	1527	1643	1770	1840	1845	1943	
77	232	291	510	580	607	683	1028	1103	1115	1120	1269	1455	1547	1726	
16	148	310	415	712	941	1028	1031	1080	1358	1467	1547	1683	1781	2036	
245	301	503	700	752	842	1251	1270	1438	1470	1774	1870	1982	2058	2103	
54	175	193	280	414	976	1141	1231	1376	1551	1771	1890	1943	2042	2115	
0	227	343	478	512	964	1065	1152	1192	1231	1305	1374	1448	1562	1720	
127	211	351	453	518	591	592	656	846	1016	1097	1491	1605	1692	1726	
56	120	246	637	921	1097	1136	1200	1310	1372	1455	1594	1631	1686	1833	
0	211	224	358	402	474	494	743	798	858	919	1311	1423	1482	1594	
0	68	237	362	447	584	872	974	1044	1293	1423	1567	1643	1845	1979	
0	349	788	932	992	1472	1541	1723	1806	1879	1917	1988	2086	2107	2123	
483	543	560	1016	1240	1296	1376	1393	1445	1544	1594	1686	1967	2036	2113	
71	142	203	235	422	481	549	576	638	765	854	1116	1230	1352	1583	
147	224	285	307	463	528	913	1044	1052	1120	1169	1255	1347	1400	1576	
254	350	492	591	677	696	849	1014	1120	1159	1212	1284	1629	1875	2056	
35	179	379	463	903	964	1270	1464	1657	1738	1837	1959	1982	2020	2027	
81	193	255	310	674	727	779	854	961	1446	1567	1705	1821	1917	1982	
28	151	198	235	368	430	723	1052	1164	1292	1323	1351	1457	1555	1946	
0	120	543	650	711	788	1169	1294	1424	1631	1679	1822	1879	2020	2061	
106	595	674	793	894	902	922	950	1055	1191	1347	1438	1529	1649	1785	
