3314
87	197	392	532	672	820	1064	1234	1346	1703	1991	2241	2277	2435	2494	2619	2693	2775	2910	3063	
0	216	287	380	564	594	846	1126	1383	1459	1460	1508	1769	1798	1876	2061	2105	2288	2336	2736	
0	169	290	773	816	859	927	967	1004	1138	1636	1832	1915	1952	1978	2072	2214	2269	2354	2371	
0	147	178	256	302	439	507	593	732	1220	1350	1802	1912	1929	1965	2084	2136	2169	2312	2398	
142	458	531	743	848	979	1014	1159	1385	1449	1460	1553	1729	1839	2091	2209	2245	2628	2780	2816	
0	55	83	279	380	608	785	816	938	1073	1376	1456	1555	1790	1896	2017	2475	2531	2623	2699	
101	142	244	358	537	776	832	1252	1459	1506	1597	1645	1766	1892	2148	2237	2353	2397	2638	2857	
242	269	365	501	544	634	797	860	873	1079	1465	1545	1567	1685	1738	1812	2124	2177	2535	2594	
69	142	335	468	586	911	1117	1286	1407	1641	1708	1785	2477	2519	2638	2655	2700	2804	2992	3103	
42	116	257	512	653	721	768	831	841	913	1323	1381	1413	1440	1492	1759	1765	1825	1946	2045	
79	179	273	577	690	851	938	1029	1086	1178	1484	1567	1679	1745	1843	1924	1974	2380	2398	2434	
169	224	319	325	529	677	725	767	876	1087	1164	1341	1370	1601	1653	1812	2140	2219	2328	2416	
122	225	365	476	532	604	690	767	898	1047	1139	1304	1743	1916	2091	2133	2244	2410	2539	2572	
709	815	860	1285	1365	1373	1450	1745	1865	1974	2099	2187	2264	2345	2368	2395	2497	2629	2719	2780	
0	220	300	434	468	600	653	744	746	1043	1114	1400	1594	1663	1691	1765	1846	2693	2694	3194	
125	203	431	584	832	1133	1274	1351	1997	2013	2052	2115	2144	2453	2607	2767	2848	3013	3063	3159	
31	109	222	372	433	603	732	835	1003	1064	1120	1313	1442	1544	1643	2050	2125	2234	2518	2592	
1245	1504	1545	1640	1864	1948	2017	2072	2164	2261	2321	2671	2704	2818	2928	3013	3103	3176	3217	3223	
0	1060	1119	1435	1548	1594	1679	1733	1871	2053	2054	2082	2125	2226	2267	2615	2694	2791	2898	3140	
0	97	214	379	498	572	707	744	820	953	1209	1336	1835	1907	1932	2047	2163	2384	2535	2988	
0	68	867	982	1064	1153	1332	1612	1794	1855	2054	2279	2504	2613	2707	2823	3101	3140	3198	3228	
97	224	671	767	858	1023	1135	1196	1485	1637	1786	2025	2123	2187	2269	2315	2554	2592	2612	2644	
0	114	204	280	495	552	781	896	953	992	1384	1779	1845	1921	2009	2237	2331	2446	2813	2896	
0	55	182	273	303	562	564	660	850	1349	1545	2376	2655	3013	3101	3104	3159	3212	3233	3294	
194	261	363	413	485	712	1009	1046	1155	1225	1594	1609	1715	2086	2197	2398	2447	2520	2705	3153	
83	124	795	922	1011	1074	1153	1254	1297	1352	1432	1484	1647	2113	2169	2408	2434	2464	2704	2776	
19	129	238	362	647	931	1550	1642	1731	1742	1839	2149	2747	2872	2928	2975	2984	3013	3058	3127	
50	114	402	619	721	744	898	979	998	1089	1281	1376	1495	1915	2636	2650	2723	2895	3005	3044	
14	92	1422	1447	1517	1663	1785	1832	1835	1841	2014	2025	2508	2766	2978	3013	3021	3109	3144	3172	
124	229	531	584	693	850	968	1010	1092	1365	1462	1606	1663	1743	1753	1956	1985	2053	2150	2539	
173	216	284	436	572	712	1189	1552	1597	1875	1910	2059	2428	2523	2571	2619	2666	2754	2760	2786	
0	114	204	407	539	1648	1771	1880	1972	2111	2131	2241	2312	2396	2474	2591	2678	2790	2983	3015	
0	165	284	413	507	600	710	1029	1089	1262	1390	1580	1679	1742	2133	2156	2565	3072	3153	3170	
0	87	252	552	752	769	1567	1783	1934	1988	2364	2376	2395	2599	2809	2813	2984	3072	3121	3131	
286	426	462	555	729	864	923	938	1081	1096	2013	2088	2320	2397	2536	2607	2675	2734	2809	2902	
0	130	274	362	469	636	863	1462	1550	1612	1696	1753	1829	1860	1907	2101	2315	2465	2475	2597	
165	216	386	599	769	913	965	1096	1204	1267	1283	1424	1460	1797	1871	1908	2093	2175	2203	2872	
140	196	753	1010	1163	1185	1247	1717	1824	1978	2144	2241	2398	2437	2518	2572	2623	2707	2719	2774	
130	586	598	1103	1175	1625	1892	2011	2102	2251	2330	2359	2479	2573	2894	3077	3130	3140	3181	3242	
0	287	389	637	701	721	754	1056	1064	1254	1362	1571	1802	2156	2209	2604	2723	2766	2886	2898	
496	629	681	701	995	1370	1502	1555	1663	1689	1766	1835	1890	2105	2150	2416	2507	3130	3227	3228	
0	75	168	373	1184	1259	1313	1358	1383	1506	1553	1607	1720	1817	1979	2422	2592	2678	2746	2786	
14	84	203	222	319	380	463	977	1074	1092	1165	1262	1631	1663	1673	1815	1876	1965	2162	2494	
0	61	176	310	363	598	777	958	1003	1099	1165	1259	1352	1695	1731	1825	2194	2301	2404	2937	
691	931	1014	1299	1376	1385	1442	1719	1720	1738	2081	2173	2286	2378	2464	2523	2705	2777	2859	2898	
124	584	687	959	1004	1073	1196	1234	1413	1484	1601	1713	1841	1933	2067	2194	2328	2408	2761	2857	
77	197	242	398	510	638	859	1099	1267	1345	1630	1631	1700	2025	2034	2238	2531	2539	2598	2623	
159	342	446	501	626	672	724	783	1010	1112	1278	1447	1891	2062	2309	2464	2818	2894	2977	3015	
61	209	325	651	712	811	953	1185	1287	1435	1495	1569	1637	1794	1876	2175	2331	2413	2464	2555	
196	269	372	462	510	603	630	767	868	967	1029	1053	1319	1624	1712	1739	1803	2077	2269	2312	
