2162
509	605	691	802	936	1078	1205	1324	1420	1633	1718	1802	1805	1903	2044	
0	35	86	497	597	1042	1158	1208	1291	1368	1478	1550	1623	1958	2044	
150	238	331	425	621	802	946	1111	1257	1572	1574	2032	2037	2060	2116	
0	62	129	166	167	177	691	979	1032	1161	1203	1480	1676	1680	1973	
0	52	195	709	843	1006	1110	1280	1417	1620	1802	1898	1946	1962	2088	
0	49	139	216	383	400	555	705	843	918	1018	1066	1099	1624	1916	
0	102	174	274	353	523	691	803	927	1166	1218	1369	1539	1808	1946	
141	665	799	843	1039	1099	1159	1293	1503	1562	1724	1729	1802	1977	2044	
173	236	262	296	469	1218	1234	1275	1354	1429	1528	1575	1654	1723	2037	
0	478	479	828	916	1046	1111	1243	1418	1479	1557	1604	1654	1721	1951	
52	194	289	367	479	530	741	809	1451	1531	1575	1635	1687	1785	1922	
27	277	392	778	907	911	927	1637	1728	1825	2018	2021	2033	2088	2091	
21	68	218	309	445	805	919	1003	1033	1159	1246	1324	1417	1448	1521	
0	412	481	591	665	726	959	1666	1791	1835	1878	1898	2037	2053	2060	
0	218	300	425	637	646	902	944	1085	1246	1331	1410	1449	1696	1724	
238	400	462	495	745	903	972	1017	1234	1321	1368	1436	1478	1562	1667	
79	242	297	402	469	555	619	786	906	988	1032	1128	1246	1368	1458	
80	153	257	345	413	479	639	734	820	1041	1309	1390	1574	1802	1835	
0	123	316	340	490	591	734	884	906	1148	1275	1392	1480	1586	1663	
62	232	605	630	659	911	957	959	1064	1609	1653	1929	1958	2029	2107	
75	151	410	544	637	888	994	1105	1235	1260	1309	1349	1489	1579	1886	
52	230	367	485	544	560	676	716	994	1005	1128	1186	1338	1680	1723	
0	151	224	227	356	567	1321	1349	1517	1699	1825	1850	1920	2021	2103	
0	185	275	343	412	517	612	906	1003	1168	1283	1368	1448	1552	1710	
74	270	363	495	736	823	1115	1170	1457	1576	1757	1878	1920	1940	2077	
470	580	778	802	821	894	992	1241	1360	1457	1709	1778	1834	1907	1951	
0	183	198	296	340	354	405	838	951	995	1241	1367	1567	1586	1736	
58	315	367	412	647	779	894	933	951	1084	1252	1531	1625	1653	1721	
150	173	326	440	577	645	716	785	899	918	1341	1371	1561	1680	1734	
69	174	332	481	599	656	793	888	906	1003	1061	1115	1778	1994	2053	
