1345
0	315	353	601	728	836	872	1002	1087	1134	
0	109	300	382	437	495	640	766	954	1054	
235	276	283	288	422	495	503	582	732	853	
0	91	171	246	287	295	396	677	825	1023	
0	23	94	175	230	237	436	648	868	943	
14	132	189	230	303	680	829	988	1099	1163	
0	92	114	230	255	419	602	713	789	875	
537	602	661	816	947	988	1039	1100	1186	1249	
0	194	242	303	396	426	748	1053	1064	1132	
0	47	83	114	848	868	901	953	1028	1100	
238	349	368	436	516	732	880	953	1120	1212	
43	177	184	775	804	977	1068	1127	1249	1262	
45	132	171	220	698	804	844	940	1015	1164	
0	503	661	693	798	896	988	1194	1251	1334	
0	184	353	439	516	523	544	686	784	991	
42	109	276	331	419	437	481	584	648	728	
0	382	454	503	581	602	778	900	991	1060	
165	506	544	564	692	746	908	940	1159	1164	
47	113	177	454	523	666	959	1032	1112	1127	
33	602	773	875	954	1064	1186	1221	1262	1334	
