1979
106	198	373	637	801	830	882	986	1033	1060	1150	1169	1514	1604	1839	
154	314	437	600	754	885	968	1022	1162	1222	1315	1438	1622	1790	1846	
0	104	149	215	311	546	674	750	825	880	945	1069	1089	1251	1464	
0	100	138	297	373	437	488	572	614	619	664	684	777	825	900	
0	54	91	190	279	366	446	545	664	777	803	958	1210	1813	1814	
198	705	760	882	983	1051	1059	1129	1169	1265	1370	1679	1745	1839	1894	
0	134	153	309	502	535	775	880	1047	1193	1357	1563	1674	1780	1827	
489	587	611	744	890	983	1057	1120	1267	1326	1457	1539	1604	1662	1774	
0	83	267	357	473	605	757	903	1003	1164	1326	1357	1437	1668	1745	
35	112	214	295	491	685	799	937	1033	1171	1348	1471	1736	1829	1881	
49	91	296	336	466	545	619	626	676	838	945	1066	1209	1332	1377	
0	55	100	199	247	728	781	900	1074	1178	1325	1370	1530	1607	1769	
315	507	802	931	940	963	1065	1169	1292	1370	1469	1535	1597	1706	1817	
12	127	194	279	875	968	981	1051	1197	1684	1785	1827	1934	1953	1974	
100	251	367	432	554	635	685	728	803	884	937	1059	1281	1541	1798	
406	488	619	759	820	940	944	992	1090	1271	1292	1472	1597	1655	1899	
34	255	637	686	754	852	863	1003	1107	1154	1207	1395	1496	1692	1872	
158	194	451	687	757	848	907	1000	1137	1282	1448	1469	1539	1716	1827	
239	336	558	637	662	907	1011	1089	1174	1274	1373	1490	1641	1716	1837	
0	107	186	410	532	587	703	744	848	1039	1101	1366	1404	1596	1679	
